LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,STATUS,CLASSTYPE,ORDER_OBS,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,VersionFirstReleased,LHCForms,FormalName
8247-9,Mucus,PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.73,ACTIVE,1,Observation,,,"Mucus [Presence] in Urine sediment by Light microscopy",,1.0h(2),false,"Mucus:PrThr:Pt:Urine sed:Ord:Microscopy.light"
31964-0,"Rubella virus Ag",PrThr,Pt,"Urine sed",Ord,,MICRO,2.56,ACTIVE,1,Both,,,"Rubella virus Ag [Presence] in Urine sediment",,2.07,false,"Rubella virus Ag:PrThr:Pt:Urine sed:Ord:"
53324-0,Spermatozoa,Naric,Pt,"Urine sed",Qn,"Automated count",UA,2.69,ACTIVE,1,Observation,,,"Spermatozoa [#/area] in Urine sediment by Automated count",/[HPF],2.24,false,"Spermatozoa:Naric:Pt:Urine sed:Qn:Automated count"
49111-8,Spermatozoa,Naric,Pt,"Urine sed",Qn,Microscopy.light.HPF,UA,2.73,ACTIVE,1,Observation,,/HPF,"Spermatozoa [#/area] in Urine sediment by Microscopy high power field",/[HPF],2.21,false,"Spermatozoa:Naric:Pt:Urine sed:Qn:Microscopy.light.HPF"
25162-9,"Hyaline casts",PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.73,ACTIVE,1,Observation,,,"Hyaline casts [Presence] in Urine sediment by Light microscopy",,2.00,false,"Hyaline casts:PrThr:Pt:Urine sed:Ord:Microscopy.light"
105093-9,"Leukocyte clumps",Naric,Pt,"Urine sed",Qn,,UA,2.78,ACTIVE,1,Observation,,/[HPF],"Leukocyte clumps [#/area] in Urine sediment",/[HPF],2.78,false,"Leukocyte clumps:Naric:Pt:Urine sed:Qn:"
99879-9,Lipids,Naric,Pt,"Urine sed",Qn,"Computer assisted",UA,2.72,ACTIVE,1,Observation,,p/HPF,"Lipids [#/area] in Urine sediment by Computer assisted method",/[HPF],2.72,false,"Lipids:Naric:Pt:Urine sed:Qn:Computer assisted"
5800-8,Lipids,Naric,Pt,"Urine sed",Qn,Microscopy.light.HPF,UA,2.40,ACTIVE,1,Observation,,/HPF,"Lipids [#/area] in Urine sediment by Microscopy high power field",/[HPF],1.0,false,"Lipids:Naric:Pt:Urine sed:Qn:Microscopy.light.HPF"
99878-1,Lipids,PrThr,Pt,"Urine sed",Ord,"Computer assisted",UA,2.72,ACTIVE,1,Observation,,,"Lipids [Presence] in Urine sediment by Computer assisted method",,2.72,false,"Lipids:PrThr:Pt:Urine sed:Ord:Computer assisted"
33017-5,Parasites,Naric,Pt,"Urine sed",Qn,Microscopy.light.LPF,UA,2.73,ACTIVE,1,Observation,,/LPF,"Parasites [#/area] in Urine sediment by Microscopy low power field",/[LPF],2.09,false,"Parasites:Naric:Pt:Urine sed:Qn:Microscopy.light.LPF"
101248-3,"Pathologic casts",PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.75,ACTIVE,1,Both,,,"Pathologic casts [Presence] in Urine sediment by Light microscopy",,2.74,false,"Pathologic casts:PrThr:Pt:Urine sed:Ord:Microscopy.light"
33019-1,Pseudocasts,Naric,Pt,"Urine sed",Qn,Microscopy.light.LPF,UA,2.70,ACTIVE,1,Observation,,/LPF,"Pseudocasts [#/area] in Urine sediment by Microscopy low power field",/[LPF],2.09,false,"Pseudocasts:Naric:Pt:Urine sed:Qn:Microscopy.light.LPF"
107170-3,"Tubular cells",NCnc,Pt,"Urine sed",Qn,,UA,2.79,ACTIVE,1,Both,,/µL,"Tubular cells [#/volume] in Urine sediment",/µL,2.79,false,"Tubular cells:NCnc:Pt:Urine sed:Qn:"
11276-3,"Tubular cells",PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.73,ACTIVE,1,Observation,,,"Tubular cells [Presence] in Urine sediment by Light microscopy",,1.0j-a,false,"Tubular cells:PrThr:Pt:Urine sed:Ord:Microscopy.light"
41187-6,"Waxy casts",NCnc,Pt,"Urine sed",Qn,,UA,2.42,ACTIVE,1,Observation,,/mL,"Waxy casts [#/volume] in Urine sediment",/mL,2.15,false,"Waxy casts:NCnc:Pt:Urine sed:Qn:"
33862-4,"Waxy casts",PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.73,ACTIVE,1,Observation,,,"Waxy casts [Presence] in Urine sediment by Light microscopy",,2.09,false,"Waxy casts:PrThr:Pt:Urine sed:Ord:Microscopy.light"
41863-2,Yeast.pseudohyphae,PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.73,ACTIVE,1,Observation,,,"Yeast.pseudohyphae [Presence] in Urine sediment by Light microscopy",,2.16,false,"Yeast.pseudohyphae:PrThr:Pt:Urine sed:Ord:Microscopy.light"
78764-8,"7-Hydroxyquetiapine^^adjusted for lean body mass+urine creatinine",MCnc,Pt,Urine,Qn,,DRUG/TOX,2.58,ACTIVE,1,Observation,,ng/mL,"7-Hydroxyquetiapine [Mass/volume] in Urine -- adjusted for lean body mass+urine creatinine",ng/mL,2.54,false,"7-Hydroxyquetiapine^^adjusted for lean body mass+urine creatinine:MCnc:Pt:Urine:Qn:"
78766-3,"fentaNYL^^adjusted for lean body mass+urine creatinine",MCnc,Pt,Urine,Qn,,DRUG/TOX,2.58,ACTIVE,1,Observation,,ng/mL,"fentaNYL [Mass/volume] in Urine -- adjusted for lean body mass+urine creatinine",ng/mL,2.54,false,"fentaNYL^^adjusted for lean body mass+urine creatinine:MCnc:Pt:Urine:Qn:"
78763-0,"OPC3373^^adjusted for lean body mass+urine creatinine",MCnc,Pt,Urine,Qn,,DRUG/TOX,2.58,ACTIVE,1,Observation,,ng/mL,"OPC3373 (Metabolite of Ariprazole) [Mass/volume] in Urine -- adjusted for lean body mass+urine creatinine",ng/mL,2.54,false,"OPC3373^^adjusted for lean body mass+urine creatinine:MCnc:Pt:Urine:Qn:"
78770-5,"Methadone^^adjusted for lean body mass+urine creatinine",MCnc,Pt,Urine,Qn,,DRUG/TOX,2.58,ACTIVE,1,Observation,,ng/mL,"Methadone [Mass/volume] in Urine -- adjusted for lean body mass+urine creatinine",ng/mL,2.54,false,"Methadone^^adjusted for lean body mass+urine creatinine:MCnc:Pt:Urine:Qn:"
78768-9,"Morphine^^adjusted for lean body mass+urine creatinine",MCnc,Pt,Urine,Qn,,DRUG/TOX,2.58,ACTIVE,1,Observation,,ng/mL,"Morphine [Mass/volume] in Urine -- adjusted for lean body mass+urine creatinine",ng/mL,2.54,false,"Morphine^^adjusted for lean body mass+urine creatinine:MCnc:Pt:Urine:Qn:"
78767-1,"oxyCODONE^^adjusted for lean body mass+urine creatinine",MCnc,Pt,Urine,Qn,,DRUG/TOX,2.54,ACTIVE,1,Observation,,ng/mL,"oxyCODONE [Mass/volume] in Urine -- adjusted for lean body mass+urine creatinine",ng/mL,2.54,false,"oxyCODONE^^adjusted for lean body mass+urine creatinine:MCnc:Pt:Urine:Qn:"
99865-8,Acanthocytes,PrThr,Pt,"Urine sed",Ord,"Computer assisted",UA,2.72,ACTIVE,1,Observation,,,"Acanthocytes [Presence] in Urine sediment by Computer assisted method",,2.72,false,"Acanthocytes:PrThr:Pt:Urine sed:Ord:Computer assisted"
99889-8,"Crystal casts",Naric,Pt,"Urine sed",Qn,"Computer assisted",UA,2.72,ACTIVE,1,Observation,,p/HPF,"Crystal casts [#/area] in Urine sediment by Computer assisted method",/[HPF],2.72,false,"Crystal casts:Naric:Pt:Urine sed:Qn:Computer assisted"
99888-0,"Crystal casts",PrThr,Pt,"Urine sed",Ord,"Computer assisted",UA,2.72,ACTIVE,1,Observation,,,"Crystal casts [Presence] in Urine sediment by Computer assisted method",,2.72,false,"Crystal casts:PrThr:Pt:Urine sed:Ord:Computer assisted"
60340-7,Crystals.amorphous,PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.73,ACTIVE,1,Observation,,,"Crystals.amorphous [Presence] in Urine sediment by Light microscopy",,2.34,false,"Crystals.amorphous:PrThr:Pt:Urine sed:Ord:Microscopy.light"
5783-6,Crystals.unidentified,PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.73,ACTIVE,1,Observation,,,"Unidentified crystals [Presence] in Urine sediment by Light microscopy",,1.0,false,"Crystals.unidentified:PrThr:Pt:Urine sed:Ord:Microscopy.light"
5784-4,"Cystine crystals",PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.73,ACTIVE,1,Observation,,,"Cystine crystals [Presence] in Urine sediment by Light microscopy",,1.0,false,"Cystine crystals:PrThr:Pt:Urine sed:Ord:Microscopy.light"
44075-0,"Bilirubin casts",PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.56,ACTIVE,1,Observation,,,"Bilirubin casts [Presence] in Urine sediment by Light microscopy",,2.17,false,"Bilirubin casts:PrThr:Pt:Urine sed:Ord:Microscopy.light"
11278-9,"Bladder cells",Naric,Pt,"Urine sed",Qn,Microscopy.light.HPF,UA,2.40,ACTIVE,1,Observation,,/HPF,"Bladder cells [#/area] in Urine sediment by Microscopy high power field",/[HPF],1.0j-a,false,"Bladder cells:Naric:Pt:Urine sed:Qn:Microscopy.light.HPF"
31999-6,"Broad casts",PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.73,ACTIVE,1,Observation,,,"Broad casts [Presence] in Urine sediment by Light microscopy",,2.07,false,"Broad casts:PrThr:Pt:Urine sed:Ord:Microscopy.light"
53975-9,"Drug crystals",PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.56,ACTIVE,1,Observation,,,"Drug crystals [Presence] in Urine sediment by Light microscopy",,2.26,false,"Drug crystals:PrThr:Pt:Urine sed:Ord:Microscopy.light"
105896-5,"Calcium oxalate crystals",Naric,Pt,"Urine sed",Qn,,UA,2.78,ACTIVE,1,Both,,/[LPF],"Calcium oxalate crystals [#/area] in Urine sediment",/[LPF],2.78,false,"Calcium oxalate crystals:Naric:Pt:Urine sed:Qn:"
33218-9,Bacteria,Naric,Pt,"Urine sed",Qn,"Automated count",UA,2.73,ACTIVE,1,Observation,,/HPF,"Bacteria [#/area] in Urine sediment by Automated count",/[HPF],2.09,false,"Bacteria:Naric:Pt:Urine sed:Qn:Automated count"
5769-5,Bacteria,Naric,Pt,"Urine sed",Qn,Microscopy.light.HPF,UA,2.73,ACTIVE,1,Observation,,/HPF,"Bacteria [#/area] in Urine sediment by Microscopy high power field",/[HPF],1.0,false,"Bacteria:Naric:Pt:Urine sed:Qn:Microscopy.light.HPF"
33784-0,"Bacterial casts",PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.73,ACTIVE,1,Observation,,,"Bacterial casts [Presence] in Urine sediment by Light microscopy",,2.09,false,"Bacterial casts:PrThr:Pt:Urine sed:Ord:Microscopy.light"
99919-3,"Amorphous sediment",Naric,Pt,"Urine sed",Qn,"Automated count",UA,2.72,ACTIVE,1,Observation,,p/HPF,"Amorphous sediment [#/area] in Urine sediment by Automated count",/[HPF],2.72,false,"Amorphous sediment:Naric:Pt:Urine sed:Qn:Automated count"
99918-5,"Amorphous sediment",PrThr,Pt,"Urine sed",Ord,Automated,UA,2.72,ACTIVE,1,Observation,,,"Amorphous sediment [Presence] in Urine sediment by Automated",,2.72,false,"Amorphous sediment:PrThr:Pt:Urine sed:Ord:Automated"
8246-1,"Amorphous sediment",PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.73,ACTIVE,1,Observation,,,"Amorphous sediment [Presence] in Urine sediment by Light microscopy",,1.0h(2),false,"Amorphous sediment:PrThr:Pt:Urine sed:Ord:Microscopy.light"
5785-1,Eosinophils,Naric,Pt,"Urine sed",Qn,Microscopy.light.HPF,UA,2.73,ACTIVE,1,Observation,,/HPF,"Eosinophils [#/area] in Urine sediment by Microscopy high power field",/[HPF],1.0,false,"Eosinophils:Naric:Pt:Urine sed:Qn:Microscopy.light.HPF"
20453-7,"Epithelial cells",PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.73,ACTIVE,1,Observation,,,"Epithelial cells [Presence] in Urine sediment by Light microscopy",,1.0m,false,"Epithelial cells:PrThr:Pt:Urine sed:Ord:Microscopy.light"
105117-6,"Epithelial cells.squamous",Naric,Pt,"Urine sed",Qn,,UA,2.78,ACTIVE,1,Both,,/[HPF],"Epithelial cells.squamous [#/area] in Urine sediment",/[HPF],2.78,false,"Epithelial cells.squamous:Naric:Pt:Urine sed:Qn:"
105120-0,"Epithelial cells.squamous",PrThr,Pt,"Urine sed",Ord,,UA,2.78,ACTIVE,1,Both,,,"Epithelial cells.squamous [Presence] in Urine sediment",,2.78,false,"Epithelial cells.squamous:PrThr:Pt:Urine sed:Ord:"
34174-3,"Hemoglobin casts",PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.73,ACTIVE,1,Observation,,,"Hemoglobin casts [Presence] in Urine sediment by Light microscopy",,2.10,false,"Hemoglobin casts:PrThr:Pt:Urine sed:Ord:Microscopy.light"
46134-3,"Granular casts",Naric,Pt,"Urine sed",Qn,Microscopy.light.HPF,UA,2.40,ACTIVE,1,Both,,/HPF,"Granular casts [#/area] in Urine sediment by Microscopy high power field",/[HPF],2.17,false,"Granular casts:Naric:Pt:Urine sed:Qn:Microscopy.light.HPF"
5793-5,"Granular casts",Naric,Pt,"Urine sed",Qn,Microscopy.light.LPF,UA,2.73,ACTIVE,1,Observation,,/LPF,"Granular casts [#/area] in Urine sediment by Microscopy low power field",/[LPF],1.0,false,"Granular casts:Naric:Pt:Urine sed:Qn:Microscopy.light.LPF"
25160-3,"Granular casts",PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.73,ACTIVE,1,Observation,,,"Granular casts [Presence] in Urine sediment by Light microscopy",,2.00,false,"Granular casts:PrThr:Pt:Urine sed:Ord:Microscopy.light"
29256-5,"Fat.microscopic observation",Prid,Pt,"Urine sed",Nom,"Sudan IV stain",UA,2.73,ACTIVE,1,Observation,,,"Fat.microscopic observation [Identifier] in Urine sediment by Sudan IV stain",,2.03,false,"Fat.microscopic observation:Prid:Pt:Urine sed:Nom:Sudan IV stain"
67813-6,"Fatty casts",Naric,Pt,"Urine sed",Qn,Microscopy.light.HPF,UA,2.73,ACTIVE,1,Observation,,/HPF,"Fatty casts [#/area] in Urine sediment by Microscopy high power field",/[HPF],2.38,false,"Fatty casts:Naric:Pt:Urine sed:Qn:Microscopy.light.HPF"
5789-3,"Fatty casts",Naric,Pt,"Urine sed",Qn,Microscopy.light.LPF,UA,2.73,ACTIVE,1,Observation,,/LPF,"Fatty casts [#/area] in Urine sediment by Microscopy low power field",/[LPF],1.0,false,"Fatty casts:Naric:Pt:Urine sed:Qn:Microscopy.light.LPF"
20456-0,Fungi.yeastlike,PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.73,ACTIVE,1,Observation,,,"Fungi.yeastlike [Presence] in Urine sediment by Light microscopy",,1.0m,false,"Fungi.yeastlike:PrThr:Pt:Urine sed:Ord:Microscopy.light"
5806-5,"Pyrophosphate crystals",PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.56,ACTIVE,1,Observation,,,"Pyrophosphate crystals [Presence] in Urine sediment by Light microscopy",,1.0,false,"Pyrophosphate crystals:PrThr:Pt:Urine sed:Ord:Microscopy.light"
41215-5,Yeast,Naric,Pt,"Urine sed",Qn,Microscopy.light.LPF,UA,2.73,ACTIVE,1,Observation,,/lpf,"Yeast [#/area] in Urine sediment by Microscopy low power field",/[LPF],2.15,false,"Yeast:Naric:Pt:Urine sed:Qn:Microscopy.light.LPF"
8249-5,"Transitional cells",PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.73,ACTIVE,1,Observation,,,"Transitional cells [Presence] in Urine sediment by Light microscopy",,1.0h(2),false,"Transitional cells:PrThr:Pt:Urine sed:Ord:Microscopy.light"
72362-7,"Starch granules",Naric,Pt,"Urine sed",Qn,Microscopy.light.LPF,UA,2.42,ACTIVE,1,Observation,,/LPF,"Starch granules [#/area] in Urine sediment by Microscopy low power field",/[LPF],2.42,false,"Starch granules:Naric:Pt:Urine sed:Qn:Microscopy.light.LPF"
50235-1,Mucus,Naric,Pt,"Urine sed",Qn,"Automated count",UA,2.73,ACTIVE,1,Observation,,/HPF,"Mucus [#/area] in Urine sediment by Automated count",/[HPF],2.22,false,"Mucus:Naric:Pt:Urine sed:Qn:Automated count"
46421-4,Mucus,Naric,Pt,"Urine sed",Qn,Microscopy.light.HPF,UA,2.73,ACTIVE,1,Observation,,/HPF,"Mucus [#/area] in Urine sediment by Microscopy high power field",/[HPF],2.19,false,"Mucus:Naric:Pt:Urine sed:Qn:Microscopy.light.HPF"
28545-2,Mucus,Naric,Pt,"Urine sed",Qn,Microscopy.light.LPF,UA,2.73,ACTIVE,1,Observation,,/LPF,"Mucus [#/area] in Urine sediment by Microscopy low power field",/[LPF],2.00,false,"Mucus:Naric:Pt:Urine sed:Qn:Microscopy.light.LPF"
33223-9,"Hyaline casts",Naric,Pt,"Urine sed",Qn,"Automated count",UA,2.73,ACTIVE,1,Observation,,/HPF,"Hyaline casts [#/area] in Urine sediment by Automated count",/[HPF],2.09,false,"Hyaline casts:Naric:Pt:Urine sed:Qn:Automated count"
46135-0,"Hyaline casts",Naric,Pt,"Urine sed",Qn,Microscopy.light.HPF,UA,2.73,ACTIVE,1,Both,,/HPF,"Hyaline casts [#/area] in Urine sediment by Microscopy high power field",/[HPF],2.17,false,"Hyaline casts:Naric:Pt:Urine sed:Qn:Microscopy.light.HPF"
5796-8,"Hyaline casts",Naric,Pt,"Urine sed",Qn,Microscopy.light.LPF,UA,2.73,ACTIVE,1,Observation,,/LPF,"Hyaline casts [#/area] in Urine sediment by Microscopy low power field",/[LPF],1.0,false,"Hyaline casts:Naric:Pt:Urine sed:Qn:Microscopy.light.LPF"
44382-0,"Hyaline casts.broad",PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.73,ACTIVE,1,Observation,,,"Hyaline casts.broad [Presence] in Urine sediment by Light microscopy",,2.17,false,"Hyaline casts.broad:PrThr:Pt:Urine sed:Ord:Microscopy.light"
105107-7,Erythrocytes,Naric,Pt,"Urine sed",Qn,,UA,2.78,ACTIVE,1,Both,,/[HPF],"Erythrocytes [#/area] in Urine sediment",/[HPF],2.78,false,"Erythrocytes:Naric:Pt:Urine sed:Qn:"
105090-5,Erythrocytes,PrThr,Pt,"Urine sed",Ord,,UA,2.78,ACTIVE,1,Observation,,,"Erythrocytes [Presence] in Urine sediment",,2.78,false,"Erythrocytes:PrThr:Pt:Urine sed:Ord:"
5798-4,"Leucine crystals",PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.73,ACTIVE,1,Observation,,,"Leucine crystals [Presence] in Urine sediment by Light microscopy",,1.0,false,"Leucine crystals:PrThr:Pt:Urine sed:Ord:Microscopy.light"
88976-6,"Leukocyte casts",Naric,Pt,"Urine sed",Qn,,UA,2.64,ACTIVE,1,Observation,,/LPF,"WBC casts [#/area] in Urine sediment",/[LPF],2.64,false,"Leukocyte casts:Naric:Pt:Urine sed:Qn:"
85096-6,"Myoglobin casts",PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.58,ACTIVE,1,Both,,,"Myoglobin casts [Presence] in Urine sediment by Light microscopy",,2.58,false,"Myoglobin casts:PrThr:Pt:Urine sed:Ord:Microscopy.light"
41223-9,"Waxy casts",Naric,Pt,"Urine sed",Qn,Microscopy.light.HPF,UA,2.40,ACTIVE,1,Observation,,/HPF,"Waxy casts [#/area] in Urine sediment by Microscopy high power field",/[HPF],2.15,false,"Waxy casts:Naric:Pt:Urine sed:Qn:Microscopy.light.HPF"
5817-2,"Urate crystals",PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.73,ACTIVE,1,Observation,,,"Urate crystals [Presence] in Urine sediment by Light microscopy",,1.0,false,"Urate crystals:PrThr:Pt:Urine sed:Ord:Microscopy.light"
105097-0,"Urate crystals.amorphous",PrThr,Pt,"Urine sed",Ord,,UA,2.78,ACTIVE,1,Both,,,"Urate crystals amorphous [Presence] in Urine sediment",,2.78,false,"Urate crystals.amorphous:PrThr:Pt:Urine sed:Ord:"
5819-8,"Waxy casts",Naric,Pt,"Urine sed",Qn,Microscopy.light.LPF,UA,2.73,ACTIVE,1,Observation,,/LPF,"Waxy casts [#/area] in Urine sediment by Microscopy low power field",/[LPF],1.0,false,"Waxy casts:Naric:Pt:Urine sed:Qn:Microscopy.light.LPF"
5815-6,"Tyrosine crystals",PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.73,ACTIVE,1,Observation,,,"Tyrosine crystals [Presence] in Urine sediment by Light microscopy",,1.0,false,"Tyrosine crystals:PrThr:Pt:Urine sed:Ord:Microscopy.light"
5822-2,Yeast,Naric,Pt,"Urine sed",Qn,Microscopy.light.HPF,UA,2.73,ACTIVE,1,Observation,,/HPF,"Yeast [#/area] in Urine sediment by Microscopy high power field",/[HPF],1.0,false,"Yeast:Naric:Pt:Urine sed:Qn:Microscopy.light.HPF"
41865-7,Yeast.hyphae,PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.73,ACTIVE,1,Observation,,,"Yeast.hyphae [Presence] in Urine sediment by Light microscopy",,2.16,false,"Yeast.hyphae:PrThr:Pt:Urine sed:Ord:Microscopy.light"
104534-3,Consistency,Type,Pt,Urine,Nom,,SPEC,2.78,ACTIVE,1,Order,,,"Consistency of Urine",,2.78,false,Consistency:Type:Pt:Urine:Nom:
10274-9,"Institution inventory number",ID,Pt,"Urine tube",Nom,,IO.TUBE,2.29,ACTIVE,2,,,,"Urine tube Institution inventory number",,1.0i,false,"Institution inventory number:ID:Pt:Urine tube:Nom:"
10297-0,"Vendor model number",Prid,Pt,"Urine tube",Nom,,IO.TUBE,2.29,ACTIVE,2,,,,"Urine tube Vendor model number",,1.0i,false,"Vendor model number:Prid:Pt:Urine tube:Nom:"
10317-6,"Vendor serial number",ID,Pt,"Urine tube",Nom,,IO.TUBE,2.29,ACTIVE,2,,,,"Urine tube Vendor serial number",,1.0i,false,"Vendor serial number:ID:Pt:Urine tube:Nom:"
9188-4,"Fluid output.urine",VRat,1H,"Urinary tract",Qn,,IO_OUT.TIMED.MOLE,2.56,ACTIVE,2,,,mL/h,"Urine output 1 hour",mL/h,1.0i,false,"Fluid output.urine:VRat:1H:Urinary tract:Qn:"
55368-5,Crystals.amorphous,Naric,Pt,"Urine sed",Qn,Microscopy.light.HPF,UA,2.73,ACTIVE,1,Observation,,/HPF,"Crystals.amorphous [#/area] in Urine sediment by Microscopy high power field",/[HPF],2.27,false,"Crystals.amorphous:Naric:Pt:Urine sed:Qn:Microscopy.light.HPF"
25154-6,Crystals.unidentified,Naric,Pt,"Urine sed",Qn,Microscopy.light.HPF,UA,2.73,ACTIVE,1,Observation,,/HPF,"Unidentified crystals [#/area] in Urine sediment by Microscopy high power field",/[HPF],2.00,false,"Crystals.unidentified:Naric:Pt:Urine sed:Qn:Microscopy.light.HPF"
40482-2,Crystals.unidentified,Naric,Pt,"Urine sed",Qn,Microscopy.light.LPF,UA,2.70,ACTIVE,1,Observation,,/LPF,"Unidentified crystals [#/area] in Urine sediment by Microscopy low power field",/[LPF],2.15,false,"Crystals.unidentified:Naric:Pt:Urine sed:Qn:Microscopy.light.LPF"
25155-3,"Cystine crystals",Naric,Pt,"Urine sed",Qn,Microscopy.light.HPF,UA,2.73,ACTIVE,1,Observation,,/HPF,"Cystine crystals [#/area] in Urine sediment by Microscopy high power field",/[HPF],2.00,false,"Cystine crystals:Naric:Pt:Urine sed:Qn:Microscopy.light.HPF"
45387-8,"Cystine crystals",Naric,Pt,"Urine sed",Qn,Microscopy.light.LPF,UA,2.73,ACTIVE,1,Observation,,/LPF,"Cystine crystals [#/area] in Urine sediment by Microscopy low power field",/[LPF],2.17,false,"Cystine crystals:Naric:Pt:Urine sed:Qn:Microscopy.light.LPF"
5771-1,"Bilirubin crystals",PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.73,ACTIVE,1,Observation,,,"Bilirubin crystals [Presence] in Urine sediment by Light microscopy",,1.0,false,"Bilirubin crystals:PrThr:Pt:Urine sed:Ord:Microscopy.light"
18487-9,"Broad casts",Naric,Pt,"Urine sed",Qn,Microscopy.light.LPF,UA,2.73,ACTIVE,1,Observation,,/LPF,"Broad casts [#/area] in Urine sediment by Microscopy low power field",/[LPF],1.0l,false,"Broad casts:Naric:Pt:Urine sed:Qn:Microscopy.light.LPF"
99910-2,"Atypical crystals",Naric,Pt,"Urine sed",Qn,"Computer assisted",UA,2.72,ACTIVE,1,Observation,,p/HPF,"Atypical crystals [#/area] in Urine sediment by Computer assisted method",/[HPF],2.72,false,"Atypical crystals:Naric:Pt:Urine sed:Qn:Computer assisted"
53128-5,"Bacterial casts",Naric,Pt,"Urine sed",Qn,Microscopy.light.LPF,UA,2.73,ACTIVE,1,Observation,,/LPF,"Bacterial casts [#/area] in Urine sediment by Microscopy low power field",/[LPF],2.24,false,"Bacterial casts:Naric:Pt:Urine sed:Qn:Microscopy.light.LPF"
99925-0,Artifact,NCnc,Pt,"Urine sed",Qn,"Computer assisted",UA,2.72,ACTIVE,1,Observation,,p/ul,"Artifact [#/volume] in Urine sediment by Computer assisted method",/uL,2.72,false,"Artifact:NCnc:Pt:Urine sed:Qn:Computer assisted"
45386-0,"Epithelial casts",Naric,Pt,"Urine sed",Qn,Microscopy.light.HPF,UA,2.70,ACTIVE,1,Observation,,/HPF,"Epithelial casts [#/area] in Urine sediment by Microscopy high power field",/[HPF],2.17,false,"Epithelial casts:Naric:Pt:Urine sed:Qn:Microscopy.light.HPF"
5786-9,"Epithelial casts",Naric,Pt,"Urine sed",Qn,Microscopy.light.LPF,UA,2.73,ACTIVE,1,Observation,,/LPF,"Epithelial casts [#/area] in Urine sediment by Microscopy low power field",/[LPF],1.0,false,"Epithelial casts:Naric:Pt:Urine sed:Qn:Microscopy.light.LPF"
25157-9,"Epithelial casts",PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.73,ACTIVE,1,Observation,,,"Epithelial casts [Presence] in Urine sediment by Light microscopy",,2.00,false,"Epithelial casts:PrThr:Pt:Urine sed:Ord:Microscopy.light"
33342-7,"Epithelial cells",Naric,Pt,"Urine sed",Qn,"Automated count",UA,2.73,ACTIVE,1,Observation,,/HPF,"Epithelial cells [#/area] in Urine sediment by Automated count",/[HPF],2.09,false,"Epithelial cells:Naric:Pt:Urine sed:Qn:Automated count"
5787-7,"Epithelial cells",Naric,Pt,"Urine sed",Qn,Microscopy.light.HPF,UA,2.73,ACTIVE,1,Observation,,/HPF,"Epithelial cells [#/area] in Urine sediment by Microscopy high power field",/[HPF],1.0,false,"Epithelial cells:Naric:Pt:Urine sed:Qn:Microscopy.light.HPF"
46133-5,"Epithelial cells",Naric,Pt,"Urine sed",Qn,Microscopy.light.LPF,UA,2.73,ACTIVE,1,Both,,/lpf,"Epithelial cells [#/area] in Urine sediment by Microscopy low power field",/[LPF],2.17,false,"Epithelial cells:Naric:Pt:Urine sed:Qn:Microscopy.light.LPF"
105116-8,"Epithelial cells.renal",Naric,Pt,"Urine sed",Qn,,UA,2.78,ACTIVE,1,Both,,/[HPF],"Epithelial cells.renal [#/area] in Urine sediment",/[HPF],2.78,false,"Epithelial cells.renal:Naric:Pt:Urine sed:Qn:"
32175-2,"Granular casts.coarse",PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.73,ACTIVE,1,Observation,,,"Coarse Granular Casts [Presence] in Urine sediment by Light microscopy",,2.07,false,"Granular casts.coarse:PrThr:Pt:Urine sed:Ord:Microscopy.light"
