LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,STATUS,CLASSTYPE,ORDER_OBS,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,VersionFirstReleased,LHCForms,FormalName
18408-5,Cells.CD3+HLA-DR+/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD3+HLA-DR+ cells/cells in Blood",%,1.0l,false,Cells.CD3+HLA-DR+/Cells:NFr:Pt:Bld:Qn:
34962-1,"Cells.CD3+TCR alpha beta+/Cells",NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD3+TCR alpha beta+ cells/cells in Blood",%,2.11,false,"Cells.CD3+TCR alpha beta+/Cells:NFr:Pt:Bld:Qn:"
40894-8,Cells.CD3-CD16+/Cells,NFr,Pt,"Body fld",Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD3-CD16+ cells/cells in Body fluid",%,2.15,false,"Cells.CD3-CD16+/Cells:NFr:Pt:Body fld:Qn:"
40892-2,Cells.CD3-CD16+/Cells,NFr,Pt,"Bone mar",Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD3-CD16+ cells/cells in Bone marrow",%,2.15,false,"Cells.CD3-CD16+/Cells:NFr:Pt:Bone mar:Qn:"
40882-3,Cells.CD3-CD57+/Cells,NFr,Pt,"Body fld",Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD3-CD57+ cells/cells in Body fluid",%,2.15,false,"Cells.CD3-CD57+/Cells:NFr:Pt:Body fld:Qn:"
40881-5,Cells.CD3-CD57+/Cells,NFr,Pt,"Bone mar",Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD3-CD57+ cells/cells in Bone marrow",%,2.15,false,"Cells.CD3-CD57+/Cells:NFr:Pt:Bone mar:Qn:"
51301-0,"Cells.CD4/100 cells",NFr,Pt,"Bone mar",Qn,,CELLMARK,2.70,DEPRECATED,1,Observation,,%,"Deprecated CD4 cells/100 cells in Bone marrow",%,2.22,false,"Cells.CD4/100 cells:NFr:Pt:Bone mar:Qn:"
42194-1,"Cells.CD4/100 cells",NFr,Pt,CSF,Qn,,CELLMARK,2.36,DEPRECATED,1,Observation,,%,"Deprecated CD4 cells/100 cells in Cerebral spinal fluid",%,2.16,false,"Cells.CD4/100 cells:NFr:Pt:CSF:Qn:"
20606-0,"Cells.CD4/100 cells",NFr,Pt,XXX,Qn,,CELLMARK,2.70,DEPRECATED,1,Observation,,%,"Deprecated CD4 cells/100 cells in Unspecified specimen",%,1.0m,false,"Cells.CD4/100 cells:NFr:Pt:XXX:Qn:"
13345-4,Cells.CD8+CD11b+/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD8+CD11b+ cells/cells in Blood",%,1.0j-a,false,Cells.CD8+CD11b+/Cells:NFr:Pt:Bld:Qn:
13334-8,Cells.CD8+CD25+/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD8+CD25+ cells/cells in Blood",%,1.0j-a,false,Cells.CD8+CD25+/Cells:NFr:Pt:Bld:Qn:
77942-1,Cells.CD8+CD3-/Cells,NFr,Pt,XXX,Qn,,CELLMARK,2.79,ACTIVE,1,Both,,%,"CD8+CD3- cells/cells in Specimen",%,2.52,false,Cells.CD8+CD3-/Cells:NFr:Pt:XXX:Qn:
13344-7,Cells.CD8+CD38+/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD8+CD38+ cells/cells in Blood",%,1.0j-a,false,Cells.CD8+CD38+/Cells:NFr:Pt:Bld:Qn:
57407-9,Cells.CD8+CD45RA+/Cells,NFr,Pt,"Body fld",Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD8+CD45RA+ cells/cells in Body fluid",%,2.29,false,"Cells.CD8+CD45RA+/Cells:NFr:Pt:Body fld:Qn:"
57408-7,Cells.CD8+CD45RO+/Cells,NFr,Pt,"Body fld",Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD8+CD45RO+ cells/cells in Body fluid",%,2.29,false,"Cells.CD8+CD45RO+/Cells:NFr:Pt:Body fld:Qn:"
89333-9,"Cells.CD28+HLA DR+/Cells.CD3+CD4+",NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Both,,%,"CD28+HLA DR+ cells/CD3+CD4+ (T4 helper) cells in Blood",%,2.64,false,"Cells.CD28+HLA DR+/Cells.CD3+CD4+:NFr:Pt:Bld:Qn:"
51310-1,Cells.CD4+CD7-CD26-/Cells,NFr,Pt,"Body fld",Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD4+CD7-CD26- cells/cells in Body fluid",%,2.22,false,"Cells.CD4+CD7-CD26-/Cells:NFr:Pt:Body fld:Qn:"
51309-3,Cells.CD4+CD7-CD26-/Cells,NFr,Pt,"Bone mar",Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD4+CD7-CD26- cells/cells in Bone marrow",%,2.22,false,"Cells.CD4+CD7-CD26-/Cells:NFr:Pt:Bone mar:Qn:"
51308-5,Cells.CD4+CD7-CD26-/Cells,NFr,Pt,CSF,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD4+CD7-CD26- cells/cells in Cerebral spinal fluid",%,2.22,false,Cells.CD4+CD7-CD26-/Cells:NFr:Pt:CSF:Qn:
89338-8,Cells.CD27+CD45RO+CD62L+CCR7+/Cells.CD3+CD4+,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Both,,%,"CD27+CD45RO+CD62L+CCR7+ cells/CD3+CD4+ (T4 helper) cells in Blood",%,2.64,false,Cells.CD27+CD45RO+CD62L+CCR7+/Cells.CD3+CD4+:NFr:Pt:Bld:Qn:
95203-6,"Cells.CD8.PMA+ionomycin stimulated CD107a+b expressing/Cells.CD3+CD8+",NFr,Pt,Bld,Qn,"Flow cytometry",CELLMARK,2.79,ACTIVE,1,Observation,,%,"PMA+ionomycin stimulated CD107a+b expressing CD8 cells/CD3+CD8+ (T8 suppressor cells) cells in Blood by Flow cytometry (FC)",%,2.68,false,"Cells.CD8.PMA+ionomycin stimulated CD107a+b expressing/Cells.CD3+CD8+:NFr:Pt:Bld:Qn:Flow cytometry"
51012-3,Cells.BCLXL/Cells,NFr,Pt,XXX,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"BCLXL cells/cells in Specimen",%,2.22,false,Cells.BCLXL/Cells:NFr:Pt:XXX:Qn:
8119-0,Cells.CD20/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD20 cells/cells in Blood",%,1.0h(2),false,Cells.CD20/Cells:NFr:Pt:Bld:Qn:
31121-7,"Cells.CD235a/100 cells",NFr,Pt,Bld,Qn,,CELLMARK,2.70,DEPRECATED,1,Observation,,%,"Deprecated CD235a cells/100 cells in Blood",%,2.07,false,"Cells.CD235a/100 cells:NFr:Pt:Bld:Qn:"
17219-7,"Cells.cytoplasmic Ig/Cells",NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"Cytoplasmic Ig cells/cells in Blood",%,1.0l,false,"Cells.cytoplasmic Ig/Cells:NFr:Pt:Bld:Qn:"
31113-4,Cells.HLA-DR+/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"HLA-DR+ cells/cells in Blood",%,2.07,false,Cells.HLA-DR+/Cells:NFr:Pt:Bld:Qn:
51378-8,Cells.HLA-DR+/Cells,NFr,Pt,Tiss,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"HLA-DR+ cells/cells in Tissue",%,2.22,false,Cells.HLA-DR+/Cells:NFr:Pt:Tiss:Qn:
32759-3,Cells.myeloperoxidase/Cells,NFr,Pt,XXX,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"Myeloperoxidase cells/cells in Specimen",%,2.09,false,Cells.myeloperoxidase/Cells:NFr:Pt:XXX:Qn:
21172-2,Cells.XXX/Cells,NFr,Pt,XXX,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"XXX cells/cells in Specimen",%,1.0m,false,Cells.XXX/Cells:NFr:Pt:XXX:Qn:
17145-4,"Cells.CD4+2H4/100 cells",NFr,Pt,Bld,Qn,,CELLMARK,2.70,DEPRECATED,1,Observation,,%,"Deprecated CD4+2H4 cells/100 cells in Blood",%,1.0l,false,"Cells.CD4+2H4/100 cells:NFr:Pt:Bld:Qn:"
43273-2,Cells.CD19+CD27+IgD+/Cells,NFr,Pt,Bld/Tiss,Qn,,CELLMARK,2.79,ACTIVE,1,Both,,%,"CD19+CD27+IgD+ cells/cells in Blood or Tissue",%,2.17,false,Cells.CD19+CD27+IgD+/Cells:NFr:Pt:Bld/Tiss:Qn:
50641-0,Cells.CD3+CD8+CD57+,NCnc,Pt,Bld,Qn,,CELLMARK,2.73,ACTIVE,1,Both,,cells/uL,"CD3+CD8+CD57+ cells [#/volume] in Blood",/uL,2.22,false,Cells.CD3+CD8+CD57+:NCnc:Pt:Bld:Qn:
89356-0,Cells.CD21/Cells.CD19,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Both,,%,"CD21 cells/Cells.CD19 in Blood",%,2.64,false,Cells.CD21/Cells.CD19:NFr:Pt:Bld:Qn:
89355-2,Cells.CD21-/Cells.CD19,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Both,,%,"CD21- cells/Cells.CD19 in Blood",%,2.64,false,Cells.CD21-/Cells.CD19:NFr:Pt:Bld:Qn:
85791-2,Cells.CD3+CD4+CD45RO+/Cells.CD3,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Both,,%,"CD3+CD4+CD45RO+ cells/Cells.CD3 in Blood",%,2.61,false,Cells.CD3+CD4+CD45RO+/Cells.CD3:NFr:Pt:Bld:Qn:
85789-6,Cells.CD3+CD8+CD45RO+/Cells.CD3,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Both,,%,"CD3+CD8+CD45RO+ cells/Cells.CD3 in Blood",%,2.61,false,Cells.CD3+CD8+CD45RO+/Cells.CD3:NFr:Pt:Bld:Qn:
77945-4,"Cells.CD4+CD3-/100 cells",NFr,Pt,XXX,Qn,,CELLMARK,2.69,DEPRECATED,1,Both,,%,"Deprecated Cells.CD4+CD3-/100 cells in Unspecified specimen",%,2.52,false,"Cells.CD4+CD3-/100 cells:NFr:Pt:XXX:Qn:"
98240-5,Cells.CD154,PrThr,Pt,"T cells",Ord,,CELLMARK,2.71,ACTIVE,1,Observation,,,"CD154 cells [Presence] in T cells",,2.71,false,"Cells.CD154:PrThr:Pt:T cells:Ord:"
51253-3,Cells.CD16+CD56+/Cells,NFr,Pt,Tiss,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD16+CD56+ cells/cells in Tissue",%,2.22,false,Cells.CD16+CD56+/Cells:NFr:Pt:Tiss:Qn:
42735-1,Cells.CD20+CD117+/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD20+CD117+ cells/cells in Blood",%,2.16,false,Cells.CD20+CD117+/Cells:NFr:Pt:Bld:Qn:
94754-9,Cells.CD21lowCD38-/Cells.CD19,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD21lowCD38- cells/Cells.CD19 in Blood",%,2.68,false,Cells.CD21lowCD38-/Cells.CD19:NFr:Pt:Bld:Qn:
59031-5,Cells.CD25+C69+/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD25+C69+ cells/cells in Blood",%,2.32,false,Cells.CD25+C69+/Cells:NFr:Pt:Bld:Qn:
57420-2,Cells.CD27/Cells,NFr,Pt,"Body fld",Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD27 cells/cells in Body fluid",%,2.29,false,"Cells.CD27/Cells:NFr:Pt:Body fld:Qn:"
13340-5,Cells.CD3+CD38+/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD3+CD38+ cells/cells in Blood",%,1.0j-a,false,Cells.CD3+CD38+/Cells:NFr:Pt:Bld:Qn:
38234-1,Cells.CD3+CD62L+/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD3+CD62L+ cells/cells in Blood",%,2.13,false,Cells.CD3+CD62L+/Cells:NFr:Pt:Bld:Qn:
42817-7,Cells.CD38+Kappa+/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Both,,%,"CD38+Kappa+ cells/cells in Blood",%,2.16,false,Cells.CD38+Kappa+/Cells:NFr:Pt:Bld:Qn:
42818-5,Cells.CD38+Lambda+/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD38+ Lambda+ cells/cells in Blood",%,2.16,false,Cells.CD38+Lambda+/Cells:NFr:Pt:Bld:Qn:
8131-5,Cells.CD5+CD19+/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD5+CD19+ cells/cells in Blood",%,1.0h(2),false,Cells.CD5+CD19+/Cells:NFr:Pt:Bld:Qn:
32511-8,Cells.CD5+CD19+/Cells,NFr,Pt,Tiss,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD5+CD19+ cells/cells in Tissue",%,2.08,false,Cells.CD5+CD19+/Cells:NFr:Pt:Tiss:Qn:
8104-2,Cells.CD5+CD20+/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD5+CD20+ cells/cells in Blood",%,1.0h(2),false,Cells.CD5+CD20+/Cells:NFr:Pt:Bld:Qn:
51349-9,Cells.CD56+CD57+/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD56+CD57+ cells/cells in Blood",%,2.22,false,Cells.CD56+CD57+/Cells:NFr:Pt:Bld:Qn:
51345-7,Cells.CD56+CD57+/Cells,NFr,Pt,Tiss,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD56+CD57+ cells/cells in Tissue",%,2.22,false,Cells.CD56+CD57+/Cells:NFr:Pt:Tiss:Qn:
42628-8,Cells.CD9+CD41+/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Both,,%,"CD9+CD41+ cells/cells in Blood",%,2.16,false,Cells.CD9+CD41+/Cells:NFr:Pt:Bld:Qn:
47399-1,Cells.ZAP70+CD19+/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"ZAP70+CD19+ cells/cells in Blood",%,2.19,false,Cells.ZAP70+CD19+/Cells:NFr:Pt:Bld:Qn:
8106-7,Cells.CD1/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD1 cells/cells in Blood",%,1.0h(2),false,Cells.CD1/Cells:NFr:Pt:Bld:Qn:
17099-3,Cells.CD102/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD102 cells/cells in Blood",%,1.0l,false,Cells.CD102/Cells:NFr:Pt:Bld:Qn:
17108-2,Cells.CD118/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD118 cells/cells in Blood",%,1.0l,false,Cells.CD118/Cells:NFr:Pt:Bld:Qn:
17109-0,Cells.CD11a/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD11a cells/cells in Blood",%,1.0l,false,Cells.CD11a/Cells:NFr:Pt:Bld:Qn:
17112-4,Cells.CD120a/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD120A cells/cells in Blood",%,1.0l,false,Cells.CD120a/Cells:NFr:Pt:Bld:Qn:
17113-2,Cells.CD120b/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD120B cells/cells in Blood",%,1.0l,false,Cells.CD120b/Cells:NFr:Pt:Bld:Qn:
17115-7,Cells.CD126/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD126 cells/cells in Blood",%,1.0l,false,Cells.CD126/Cells:NFr:Pt:Bld:Qn:
42869-8,Cells.CD138/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Both,,%,"CD138 cells/cells in Blood",%,2.16,false,Cells.CD138/Cells:NFr:Pt:Bld:Qn:
42872-2,Cells.CD138/Cells,NFr,Pt,Tiss,Qn,,CELLMARK,2.79,ACTIVE,1,Both,,%,"CD138 cells/cells in Tissue",%,2.16,false,Cells.CD138/Cells:NFr:Pt:Tiss:Qn:
17118-1,Cells.CD16b/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD16B cells/cells in Blood",%,1.0l,false,Cells.CD16b/Cells:NFr:Pt:Bld:Qn:
51260-8,Cells.CD16b/Cells,NFr,Pt,Tiss,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD16B cells/cells in Tissue",%,2.22,false,Cells.CD16b/Cells:NFr:Pt:Tiss:Qn:
20476-8,Cells.CD1a/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD1a cells/cells in Blood",%,1.0m,false,Cells.CD1a/Cells:NFr:Pt:Bld:Qn:
17221-3,Cells.CD235a/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD235a cells/cells in Blood",%,1.0l,false,Cells.CD235a/Cells:NFr:Pt:Bld:Qn:
33207-2,Cells.CD235a/Cells,NFr,Pt,Tiss,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD235a cells/cells in Tissue",%,2.09,false,Cells.CD235a/Cells:NFr:Pt:Tiss:Qn:
17126-4,Cells.CD24/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD24 cells/cells in Blood",%,1.0l,false,Cells.CD24/Cells:NFr:Pt:Bld:Qn:
17129-8,Cells.CD28/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD28 cells/cells in Blood",%,1.0l,false,Cells.CD28/Cells:NFr:Pt:Bld:Qn:
8124-0,Cells.CD3/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD3 cells/cells in Blood",%,1.0h(2),false,Cells.CD3/Cells:NFr:Pt:Bld:Qn:
32752-8,Cells.CD3/Cells,NFr,Pt,Bronchial,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD3 cells/cells in Bronchial specimen",%,2.09,false,Cells.CD3/Cells:NFr:Pt:Bronchial:Qn:
51273-1,Cells.CD3/Cells,NFr,Pt,Tiss,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD3 cells/cells in Tissue",%,2.22,false,Cells.CD3/Cells:NFr:Pt:Tiss:Qn:
17139-7,Cells.CD32/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD32 cells/cells in Blood",%,1.0l,false,Cells.CD32/Cells:NFr:Pt:Bld:Qn:
17150-4,Cells.CD42b/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD42b cells/cells in Blood",%,1.0l,false,Cells.CD42b/Cells:NFr:Pt:Bld:Qn:
51325-9,Cells.CD42b/Cells,NFr,Pt,Tiss,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD42b cells/cells in Tissue",%,2.22,false,Cells.CD42b/Cells:NFr:Pt:Tiss:Qn:
17151-2,Cells.CD42c/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD42c cells/cells in Blood",%,1.0l,false,Cells.CD42c/Cells:NFr:Pt:Bld:Qn:
17156-1,Cells.CD44R/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD44R cells/cells in Blood",%,1.0l,false,Cells.CD44R/Cells:NFr:Pt:Bld:Qn:
17157-9,Cells.CD45RA/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD45RA cells/cells in Blood",%,1.0l,false,Cells.CD45RA/Cells:NFr:Pt:Bld:Qn:
17160-3,Cells.CD46/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD46 cells/cells in Blood",%,1.0l,false,Cells.CD46/Cells:NFr:Pt:Bld:Qn:
17170-2,Cells.CD50/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD50 cells/cells in Blood",%,1.0l,false,Cells.CD50/Cells:NFr:Pt:Bld:Qn:
17174-4,Cells.CD54/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD54 cells/cells in Blood",%,1.0l,false,Cells.CD54/Cells:NFr:Pt:Bld:Qn:
17175-1,Cells.CD55/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD55 cells/cells in Blood",%,1.0l,false,Cells.CD55/Cells:NFr:Pt:Bld:Qn:
43936-4,Cells.CD55/Cells,NFr,Pt,Tiss,Qn,,CELLMARK,2.79,ACTIVE,1,Both,,%,"CD55 cells/cells in Tissue",%,2.17,false,Cells.CD55/Cells:NFr:Pt:Tiss:Qn:
8134-9,Cells.CD57/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD57 cells/cells in Blood",%,1.0h(2),false,Cells.CD57/Cells:NFr:Pt:Bld:Qn:
32496-2,Cells.CD57/Cells,NFr,Pt,Tiss,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD57 cells/cells in Tissue",%,2.08,false,Cells.CD57/Cells:NFr:Pt:Tiss:Qn:
17179-3,Cells.CD62E/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD62E cells/cells in Blood",%,1.0l,false,Cells.CD62E/Cells:NFr:Pt:Bld:Qn:
17184-3,Cells.CD66a/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD66a cells/cells in Blood",%,1.0l,false,Cells.CD66a/Cells:NFr:Pt:Bld:Qn:
17185-0,Cells.CD66b/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD66b cells/cells in Blood",%,1.0l,false,Cells.CD66b/Cells:NFr:Pt:Bld:Qn:
17186-8,Cells.CD66c/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD66c cells/cells in Blood",%,1.0l,false,Cells.CD66c/Cells:NFr:Pt:Bld:Qn:
17188-4,Cells.CD66e/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD66e cells/cells in Blood",%,1.0l,false,Cells.CD66e/Cells:NFr:Pt:Bld:Qn:
17189-2,Cells.CD68/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD68 cells/cells in Blood",%,1.0l,false,Cells.CD68/Cells:NFr:Pt:Bld:Qn:
8136-4,Cells.CD71/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD71 cells/cells in Blood",%,1.0h(2),false,Cells.CD71/Cells:NFr:Pt:Bld:Qn:
17192-6,Cells.CD72/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD72 cells/cells in Blood",%,1.0l,false,Cells.CD72/Cells:NFr:Pt:Bld:Qn:
17193-4,Cells.CD73/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD73 cells/cells in Blood",%,1.0l,false,Cells.CD73/Cells:NFr:Pt:Bld:Qn:
17196-7,Cells.CD79a/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD79a cells/cells in Blood",%,1.0l,false,Cells.CD79a/Cells:NFr:Pt:Bld:Qn:
17197-5,Cells.CD79b/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD79b cells/cells in Blood",%,1.0l,false,Cells.CD79b/Cells:NFr:Pt:Bld:Qn:
42887-0,Cells.CD79b/Cells,NFr,Pt,Tiss,Qn,,CELLMARK,2.79,ACTIVE,1,Both,,%,"CD79b cells/cells in Tissue",%,2.16,false,Cells.CD79b/Cells:NFr:Pt:Tiss:Qn:
17199-1,Cells.CD80/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD80 cells/cells in Blood",%,1.0l,false,Cells.CD80/Cells:NFr:Pt:Bld:Qn:
17200-7,Cells.CD82/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD82 cells/cells in Blood",%,1.0l,false,Cells.CD82/Cells:NFr:Pt:Bld:Qn:
17202-3,Cells.CD85/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD85 cells/cells in Blood",%,1.0l,false,Cells.CD85/Cells:NFr:Pt:Bld:Qn:
17203-1,Cells.CD86/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD86 cells/cells in Blood",%,1.0l,false,Cells.CD86/Cells:NFr:Pt:Bld:Qn:
17204-9,Cells.CD87/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD87 cells/cells in Blood",%,1.0l,false,Cells.CD87/Cells:NFr:Pt:Bld:Qn:
17205-6,Cells.CD88/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD88 cells/cells in Blood",%,1.0l,false,Cells.CD88/Cells:NFr:Pt:Bld:Qn:
17206-4,Cells.CD9/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD9 cells/cells in Blood",%,1.0l,false,Cells.CD9/Cells:NFr:Pt:Bld:Qn:
51374-7,Cells.CD9/Cells,NFr,Pt,Tiss,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD9 cells/cells in Tissue",%,2.22,false,Cells.CD9/Cells:NFr:Pt:Tiss:Qn:
17212-2,Cells.CD97/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD97 cells/cells in Blood",%,1.0l,false,Cells.CD97/Cells:NFr:Pt:Bld:Qn:
17213-0,Cells.CD98/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD98 cells/cells in Blood",%,1.0l,false,Cells.CD98/Cells:NFr:Pt:Bld:Qn:
17214-8,Cells.CD99/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD99 cells/cells in Blood",%,1.0l,false,Cells.CD99/Cells:NFr:Pt:Bld:Qn:
