LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,STATUS,CLASSTYPE,ORDER_OBS,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,VersionFirstReleased,LHCForms,FormalName
2837-3,Pregnenolone,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,ng/dL,"Pregnenolone [Mass/volume] in Serum or Plasma",ng/dL,1.0,false,Pregnenolone:MCnc:Pt:Ser/Plas:Qn:
25507-5,Pregnenolone,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,nmol/L,"Pregnenolone [Moles/volume] in Serum or Plasma",nmol/L,2.00,false,Pregnenolone:SCnc:Pt:Ser/Plas:Qn:
17611-5,Stimulants,Prid,Pt,Ser/Plas,Nom,,DRUG/TOX,2.07,ACTIVE,1,Both,,,"Stimulants [Identifier] in Serum or Plasma",,1.0l,false,Stimulants:Prid:Pt:Ser/Plas:Nom:
80169-6,"Pterins panel",-,Pt,Ser/Plas,-,,PANEL.CHEM,2.54,ACTIVE,1,Order,,,"Pterins panel - Serum or Plasma",,2.54,true,"Pterins panel:-:Pt:Ser/Plas:-:"
55948-4,Nitrite,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,umol/L,"Nitrite [Moles/volume] in Serum or Plasma",umol/L,2.29,false,Nitrite:SCnc:Pt:Ser/Plas:Qn:
27335-9,Ornithine,ACnc,Pt,Ser/Plas,Qn,,CHEM,2.69,DISCOURAGED,1,Observation,,,"Ornithine [Units/volume] in Serum or Plasma",[arb'U]/mL,2.00,false,Ornithine:ACnc:Pt:Ser/Plas:Qn:
2679-9,Ornithine,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Observation,,mg/dL,"Ornithine [Mass/volume] in Serum or Plasma",mg/dL,1.0,false,Ornithine:MCnc:Pt:Ser/Plas:Qn:
20652-4,Ornithine,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Observation,,"mcmol/dL; mcmol/L; umol/L","Ornithine [Moles/volume] in Serum or Plasma",umol/L,1.0m,false,Ornithine:SCnc:Pt:Ser/Plas:Qn:
33264-3,"Osmol gap",Osmol,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Observation,,mOsm/kg,"Osmol gap of Serum or Plasma",mosm/kg,2.09,false,"Osmol gap:Osmol:Pt:Ser/Plas:Qn:"
2678-1,Ornithine,PrThr,Pt,Ser/Plas,Ord,,CHEM,2.73,ACTIVE,1,Observation,,,"Ornithine [Presence] in Serum or Plasma",,1.0,false,Ornithine:PrThr:Pt:Ser/Plas:Ord:
75125-5,Orotidine,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.48,ACTIVE,1,Both,,nmol/L,"Orotidine [Moles/volume] in Serum or Plasma",nmol/L,2.48,false,Orotidine:SCnc:Pt:Ser/Plas:Qn:
2082-6,Cholestanol,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.40,ACTIVE,1,Both,,ug/mL,"Cholestanol [Mass/volume] in Serum or Plasma",ug/mL,1.0,false,Cholestanol:MCnc:Pt:Ser/Plas:Qn:
74432-6,Cholestanol,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.46,ACTIVE,1,Both,,umol/L,"Cholestanol [Moles/volume] in Serum or Plasma",umol/L,2.46,false,Cholestanol:SCnc:Pt:Ser/Plas:Qn:
17248-6,Melanin,ACnc,Pt,Ser/Plas,Qn,,CHEM,2.69,DISCOURAGED,1,Both,,,"Melanin [Units/volume] in Serum or Plasma",[arb'U]/mL,1.0l,false,Melanin:ACnc:Pt:Ser/Plas:Qn:
12721-7,Melatonin,ACnc,Pt,Ser/Plas,Qn,,CHEM,2.73,DISCOURAGED,1,Both,,,"Melatonin [Units/volume] in Serum or Plasma",[arb'U]/mL,1.0j-a,false,Melatonin:ACnc:Pt:Ser/Plas:Qn:
11055-1,Melatonin,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,pg/mL,"Melatonin [Mass/volume] in Serum or Plasma",pg/mL,1.0j-a,false,Melatonin:MCnc:Pt:Ser/Plas:Qn:
2124-6,Chymotrypsin,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.42,ACTIVE,1,Both,,ug/L,"Chymotrypsin [Mass/volume] in Serum or Plasma",ug/L,1.0,false,Chymotrypsin:MCnc:Pt:Ser/Plas:Qn:
2129-5,Citrulline,PrThr,Pt,Ser/Plas,Ord,,CHEM,2.73,ACTIVE,1,Observation,,,"Citrulline [Presence] in Serum or Plasma",,1.0,false,Citrulline:PrThr:Pt:Ser/Plas:Ord:
44323-4,Iodine,PrThr,Pt,Ser/Plas,Ord,,CHEM,2.56,ACTIVE,1,Both,,,"Iodine [Presence] in Serum or Plasma",,2.17,false,Iodine:PrThr:Pt:Ser/Plas:Ord:
93974-4,Iohexol,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.67,ACTIVE,1,Both,,ug/mL,"Iohexol [Mass/volume] in Serum or Plasma",ug/mL,2.67,false,Iohexol:MCnc:Pt:Ser/Plas:Qn:
93980-1,Iothalamate,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.67,ACTIVE,1,Both,,ug/mL,"Iothalamate [Mass/volume] in Serum or Plasma",ug/mL,2.67,false,Iothalamate:MCnc:Pt:Ser/Plas:Qn:
14797-5,Iron,Imp,Pt,Ser/Plas,Nom,,CHEM,2.26,ACTIVE,1,Observation,,,"Iron [Interpretation] in Serum or Plasma",,1.0k,false,Iron:Imp:Pt:Ser/Plas:Nom:
44326-7,Iron,PrThr,Pt,Ser/Plas,Ord,,CHEM,2.73,ACTIVE,1,Both,,,"Iron [Presence] in Serum or Plasma",,2.17,false,Iron:PrThr:Pt:Ser/Plas:Ord:
14798-3,Iron,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,umol/L,"Iron [Moles/volume] in Serum or Plasma",umol/L,1.0k,false,Iron:SCnc:Pt:Ser/Plas:Qn:
2508-0,Isoleucine,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Observation,,mg/dL,"Isoleucine [Mass/volume] in Serum or Plasma",mg/dL,1.0,false,Isoleucine:MCnc:Pt:Ser/Plas:Qn:
2507-2,Isoleucine,PrThr,Pt,Ser/Plas,Ord,,CHEM,2.73,ACTIVE,1,Observation,,,"Isoleucine [Presence] in Serum or Plasma",,1.0,false,Isoleucine:PrThr:Pt:Ser/Plas:Ord:
20648-2,Isoleucine,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Observation,,"mcmol/dL; mcmol/L; umol/L","Isoleucine [Moles/volume] in Serum or Plasma",umol/L,1.0m,false,Isoleucine:SCnc:Pt:Ser/Plas:Qn:
79316-6,Isoxanthopterin,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.54,ACTIVE,1,Both,,nmol/L,"Isoxanthopterin [Moles/volume] in Serum or Plasma",nmol/L,2.54,false,Isoxanthopterin:SCnc:Pt:Ser/Plas:Qn:
53470-1,Kynurenin,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.70,ACTIVE,1,Both,,nmol/L,"Kynurenin [Moles/volume] in Serum or Plasma",nmol/L,2.26,false,Kynurenin:SCnc:Pt:Ser/Plas:Qn:
2552-8,Lactose,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,mg/dL,"Lactose [Mass/volume] in Serum or Plasma",mg/dL,1.0,false,Lactose:MCnc:Pt:Ser/Plas:Qn:
74898-8,Lanosterol,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.48,ACTIVE,1,Both,,pmol/L,"Lanosterol [Moles/volume] in Serum or Plasma",pmol/L,2.48,false,Lanosterol:SCnc:Pt:Ser/Plas:Qn:
75740-1,Lathosterol,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,mg/L,"Lathosterol [Mass/volume] in Serum or Plasma",mg/L,2.50,false,Lathosterol:MCnc:Pt:Ser/Plas:Qn:
77373-9,Lathosterol,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.52,ACTIVE,1,Both,,pmol/L,"Lathosterol [Moles/volume] in Serum or Plasma",pmol/L,2.52,false,Lathosterol:SCnc:Pt:Ser/Plas:Qn:
54238-1,LDL.oxidized,ACnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,"arb U/L","LDL.oxidized [Units/volume] in Serum or Plasma",[arb'U]/L,2.27,false,LDL.oxidized:ACnc:Pt:Ser/Plas:Qn:
2416-6,Histamine,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,ng/mL,"Histamine [Mass/volume] in Serum or Plasma",ng/mL,1.0,false,Histamine:MCnc:Pt:Ser/Plas:Qn:
34316-0,Histamine,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,nmol/L,"Histamine [Moles/volume] in Serum or Plasma",nmol/L,2.10,false,Histamine:SCnc:Pt:Ser/Plas:Qn:
2421-6,Histidine,PrThr,Pt,Ser/Plas,Ord,,CHEM,2.73,ACTIVE,1,Observation,,,"Histidine [Presence] in Serum or Plasma",,1.0,false,Histidine:PrThr:Pt:Ser/Plas:Ord:
79602-9,Homocarnosine,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.56,ACTIVE,1,Observation,,umol/L,"Homocarnosine [Moles/volume] in Serum or Plasma",umol/L,2.54,false,Homocarnosine:SCnc:Pt:Ser/Plas:Qn:
2584-1,Lysine,PrThr,Pt,Ser/Plas,Ord,,CHEM,2.73,ACTIVE,1,Observation,,,"Lysine [Presence] in Serum or Plasma",,1.0,false,Lysine:PrThr:Pt:Ser/Plas:Ord:
15358-5,Macroamylase,PrThr,Pt,Ser/Plas,Ord,,CHEM,2.73,ACTIVE,1,Both,,,"Macroamylase [Presence] in Serum or Plasma",,1.0k,false,Macroamylase:PrThr:Pt:Ser/Plas:Ord:
2612-0,Methemalbumin,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,mg/dL,"Methemalbumin [Mass/volume] in Serum or Plasma",mg/dL,1.0,false,Methemalbumin:MCnc:Pt:Ser/Plas:Qn:
17263-5,Methemalbumin,PrThr,Pt,Ser/Plas,Ord,,CHEM,2.56,ACTIVE,1,Both,,,"Methemalbumin [Presence] in Serum or Plasma",,1.0l,false,Methemalbumin:PrThr:Pt:Ser/Plas:Ord:
27953-9,Methionine,ACnc,Pt,Ser/Plas,Qn,,CHEM,2.69,DISCOURAGED,1,Observation,,,"Methionine [Units/volume] in Serum or Plasma",[arb'U]/mL,2.00,false,Methionine:ACnc:Pt:Ser/Plas:Qn:
2622-9,Methionine,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Observation,,mg/dL,"Methionine [Mass/volume] in Serum or Plasma",mg/dL,1.0,false,Methionine:MCnc:Pt:Ser/Plas:Qn:
2621-1,Methionine,PrThr,Pt,Ser/Plas,Ord,,CHEM,2.73,ACTIVE,1,Observation,,,"Methionine [Presence] in Serum or Plasma",,1.0,false,Methionine:PrThr:Pt:Ser/Plas:Ord:
20651-6,Methionine,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Observation,,"mcmol/dL; mcmol/L; umol/L","Methionine [Moles/volume] in Serum or Plasma",umol/L,1.0m,false,Methionine:SCnc:Pt:Ser/Plas:Qn:
101137-8,MNS29,PrThr,Pt,Ser/Plas,Ord,,BLDBK,2.75,ACTIVE,1,Observation,,,"MNS29 [Presence] in Serum or Plasma",,2.74,false,MNS29:PrThr:Pt:Ser/Plas:Ord:
13130-0,Motilin,ACnc,Pt,Ser/Plas,Qn,,CHEM,2.69,DISCOURAGED,1,Both,,,"Motilin [Units/volume] in Serum or Plasma",[arb'U]/mL,1.0j-a,false,Motilin:ACnc:Pt:Ser/Plas:Qn:
13891-7,Motilin,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.70,ACTIVE,1,Both,,pg/mL,"Motilin [Mass/volume] in Serum or Plasma",pg/mL,1.0k,false,Motilin:MCnc:Pt:Ser/Plas:Qn:
2936-3,Serine,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Observation,,mg/dL,"Serine [Mass/volume] in Serum or Plasma",mg/dL,1.0,false,Serine:MCnc:Pt:Ser/Plas:Qn:
2935-5,Serine,PrThr,Pt,Ser/Plas,Ord,,CHEM,2.56,ACTIVE,1,Observation,,,"Serine [Presence] in Serum or Plasma",,1.0,false,Serine:PrThr:Pt:Ser/Plas:Ord:
20656-5,Serine,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Observation,,"mcmol/dL; mcmol/L; umol/L","Serine [Moles/volume] in Serum or Plasma",umol/L,1.0m,false,Serine:SCnc:Pt:Ser/Plas:Qn:
90238-7,Salicylcarnitine,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.65,ACTIVE,1,Both,,nmol/mL,"Salicylcarnitine [Moles/volume] in Serum or Plasma",nmol/mL,2.65,false,Salicylcarnitine:SCnc:Pt:Ser/Plas:Qn:
2930-6,Sarcosine,PrThr,Pt,Ser/Plas,Ord,,CHEM,2.56,ACTIVE,1,Observation,,,"Sarcosine [Presence] in Serum or Plasma",,1.0,false,Sarcosine:PrThr:Pt:Ser/Plas:Ord:
78959-4,Hyocholate,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.54,ACTIVE,1,Both,,umol/L,"Hyocholate [Moles/volume] in Serum or Plasma",umol/L,2.54,false,Hyocholate:SCnc:Pt:Ser/Plas:Qn:
96500-4,"Hyperoxaluria panel",-,Pt,Ser/Plas,-,,PANEL.CHEM,2.69,ACTIVE,1,Order,,,"Hyperoxaluria panel - Serum or Plasma",,2.69,true,"Hyperoxaluria panel:-:Pt:Ser/Plas:-:"
75135-4,Hypoxanthine,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,nmol/L,"Hypoxanthine [Moles/volume] in Serum or Plasma",nmol/L,2.48,false,Hypoxanthine:SCnc:Pt:Ser/Plas:Qn:
76474-6,Ghrelin,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.68,ACTIVE,1,Both,,ng/L,"Ghrelin [Mass/volume] in Serum or Plasma",ng/L,2.52,false,Ghrelin:MCnc:Pt:Ser/Plas:Qn:
80093-8,Glucosamine,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.56,ACTIVE,1,Observation,,umol/L,"Glucosamine [Moles/volume] in Serum or Plasma",umol/L,2.54,false,Glucosamine:SCnc:Pt:Ser/Plas:Qn:
2363-0,Glutamate,PrThr,Pt,Ser/Plas,Ord,,CHEM,2.73,ACTIVE,1,Observation,,,"Glutamate [Presence] in Serum or Plasma",,1.0,false,Glutamate:PrThr:Pt:Ser/Plas:Ord:
2372-1,Glutamine,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Observation,,mg/dL,"Glutamine [Mass/volume] in Serum or Plasma",mg/dL,1.0,false,Glutamine:MCnc:Pt:Ser/Plas:Qn:
2371-3,Glutamine,PrThr,Pt,Ser/Plas,Ord,,CHEM,2.73,ACTIVE,1,Observation,,,"Glutamine [Presence] in Serum or Plasma",,1.0,false,Glutamine:PrThr:Pt:Ser/Plas:Ord:
20643-3,Glutamine,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Observation,,"mcmol/dL; mcmol/L; umol/L","Glutamine [Moles/volume] in Serum or Plasma",umol/L,1.0m,false,Glutamine:SCnc:Pt:Ser/Plas:Qn:
27174-2,Inhibin,ACnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,IU/mL,"Inhibin [Units/volume] in Serum or Plasma",[IU]/mL,2.00,false,Inhibin:ACnc:Pt:Ser/Plas:Qn:
21365-2,Leptin,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,ug/L;ng/mL,"Leptin [Mass/volume] in Serum or Plasma",ng/mL,1.0m,false,Leptin:MCnc:Pt:Ser/Plas:Qn:
2560-1,Leucine,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Observation,,mg/dL,"Leucine [Mass/volume] in Serum or Plasma",mg/dL,1.0,false,Leucine:MCnc:Pt:Ser/Plas:Qn:
2559-3,Leucine,PrThr,Pt,Ser/Plas,Ord,,CHEM,2.73,ACTIVE,1,Observation,,,"Leucine [Presence] in Serum or Plasma",,1.0,false,Leucine:PrThr:Pt:Ser/Plas:Ord:
20649-0,Leucine,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Observation,,"mcmol/dL; mcmol/L; umol/L","Leucine [Moles/volume] in Serum or Plasma",umol/L,1.0m,false,Leucine:SCnc:Pt:Ser/Plas:Qn:
59062-0,"Lipoprofile panel",-,Pt,Ser/Plas,-,,PANEL.CHEM,2.73,ACTIVE,1,Order,,,"Lipoprofile panel - Serum or Plasma",,2.32,true,"Lipoprofile panel:-:Pt:Ser/Plas:-:"
17085-2,Lipoprotein,PrThr,Pt,Ser/Plas,Ord,,CHEM,2.56,ACTIVE,1,Observation,,,"Lipoproteins [Presence] in Serum or Plasma",,1.0l,false,Lipoprotein:PrThr:Pt:Ser/Plas:Ord:
16872-4,Fluorocarbons,Prid,Pt,Ser/Plas,Nom,,DRUG/TOX,2.19,ACTIVE,1,Both,,,"Fluorocarbons [Identifier] in Serum or Plasma",,1.0l,false,Fluorocarbons:Prid:Pt:Ser/Plas:Nom:
75150-3,Inosine,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,umol/L,"Inosine [Moles/volume] in Serum or Plasma",umol/L,2.48,false,Inosine:SCnc:Pt:Ser/Plas:Qn:
55458-4,Interferon.alpha,-,Pt,Ser/Plas,-,,LABORDERS,2.66,DEPRECATED,1,Order,,,"Deprecated Interferon alpha in Serum or Plasma",,2.27,false,Interferon.alpha:-:Pt:Ser/Plas:-:
34908-4,Neopterin,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,ng/mL,"Neopterin [Mass/volume] in Serum or Plasma",ng/mL,2.11,false,Neopterin:MCnc:Pt:Ser/Plas:Qn:
9740-2,Neopterin,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Observation,,nmol/L,"Neopterin [Moles/volume] in Serum or Plasma",nmol/L,1.0i,false,Neopterin:SCnc:Pt:Ser/Plas:Qn:
2654-2,Neurophysin,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.42,ACTIVE,1,Both,,ng/mL,"Neurophysin [Mass/volume] in Serum or Plasma",ng/mL,1.0,false,Neurophysin:MCnc:Pt:Ser/Plas:Qn:
49013-6,Pancreastatin,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,pg/mL,"Pancreastatin [Mass/volume] in Serum or Plasma",pg/mL,2.21,false,Pancreastatin:MCnc:Pt:Ser/Plas:Qn:
27362-3,Phenylalanine,ACnc,Pt,Ser/Plas,Qn,,CHEM,2.73,DISCOURAGED,1,Both,,"arb U/mL","Phenylalanine [Units/volume] in Serum or Plasma",[arb'U],2.00,false,Phenylalanine:ACnc:Pt:Ser/Plas:Qn:
2764-9,Phenylalanine,PrThr,Pt,Ser/Plas,Ord,,CHEM,2.73,ACTIVE,1,Both,,,"Phenylalanine [Presence] in Serum or Plasma",,1.0,false,Phenylalanine:PrThr:Pt:Ser/Plas:Ord:
79472-7,Phenylpropionylglycine,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.54,ACTIVE,1,Both,,umol/L,"Phenylpropionylglycine [Moles/volume] in Serum or Plasma",umol/L,2.54,false,Phenylpropionylglycine:SCnc:Pt:Ser/Plas:Qn:
17458-1,Phosphoethanolamine,PrThr,Pt,Ser/Plas,Ord,,CHEM,2.56,ACTIVE,1,Observation,,,"Phosphoethanolamine [Presence] in Serum or Plasma",,1.0l,false,Phosphoethanolamine:PrThr:Pt:Ser/Plas:Ord:
10838-1,Phosphoserine,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Observation,,mg/dL,"Phosphoserine [Mass/volume] in Serum or Plasma",mg/dL,1.0j-a,false,Phosphoserine:MCnc:Pt:Ser/Plas:Qn:
17461-5,Phosphoserine,PrThr,Pt,Ser/Plas,Ord,,CHEM,2.73,ACTIVE,1,Observation,,,"Phosphoserine [Presence] in Serum or Plasma",,1.0l,false,Phosphoserine:PrThr:Pt:Ser/Plas:Ord:
20654-0,Phosphoserine,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Observation,,"mcmol/dL; mcmol/L; umol/L","Phosphoserine [Moles/volume] in Serum or Plasma",umol/L,1.0m,false,Phosphoserine:SCnc:Pt:Ser/Plas:Qn:
33050-6,"Pseudocholinesterase phenotype",Prid,Pt,Ser/Plas,Nom,,CHEM,2.73,ACTIVE,1,Both,,,"Pseudocholinesterase phenotype [Identifier] in Serum or Plasma",,2.09,false,"Pseudocholinesterase phenotype:Prid:Pt:Ser/Plas:Nom:"
13019-5,Pesticides,Prid,Pt,Ser/Plas,Nom,,DRUG/TOX,2.73,ACTIVE,1,Both,,,"Pesticides [Identifier] in Serum or Plasma",,1.0j-a,false,Pesticides:Prid:Pt:Ser/Plas:Nom:
92740-0,"Oxysterols panel",-,Pt,Ser/Plas,-,,PANEL.CHEM,2.66,ACTIVE,1,Order,,,"Oxysterols panel - Serum or Plasma",,2.66,true,"Oxysterols panel:-:Pt:Ser/Plas:-:"
35415-9,Oxytocin,ACnc,Pt,Ser/Plas,Qn,,CHEM,2.70,ACTIVE,1,Both,,uIU/mL,"Oxytocin [Units/volume] in Serum or Plasma",[arb'U]/mL,2.13,false,Oxytocin:ACnc:Pt:Ser/Plas:Qn:
100426-6,Squalene,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,mg/L,"Squalene [Mass/volume] in Serum or Plasma",mg/L,2.73,false,Squalene:MCnc:Pt:Ser/Plas:Qn:
79326-5,Squalene,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.54,ACTIVE,1,Both,,umol/L,"Squalene [Moles/volume] in Serum or Plasma",umol/L,2.54,false,Squalene:SCnc:Pt:Ser/Plas:Qn:
100427-4,Stigmasterol,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,mg/L,"Stigmasterol [Mass/volume] in Serum or Plasma",mg/L,2.73,false,Stigmasterol:MCnc:Pt:Ser/Plas:Qn:
74886-3,Stigmasterol,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.48,ACTIVE,1,Both,,pmol/L,"Stigmasterol [Moles/volume] in Serum or Plasma",pmol/L,2.48,false,Stigmasterol:SCnc:Pt:Ser/Plas:Qn:
79511-2,Suberylglycine,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.54,ACTIVE,1,Both,,umol/L,"Suberylglycine [Moles/volume] in Serum or Plasma",umol/L,2.54,false,Suberylglycine:SCnc:Pt:Ser/Plas:Qn:
26896-1,Taurine,ACnc,Pt,Ser/Plas,Qn,,CHEM,2.69,DISCOURAGED,1,Observation,,,"Taurine [Units/volume] in Serum or Plasma",[arb'U]/mL,2.00,false,Taurine:ACnc:Pt:Ser/Plas:Qn:
2981-9,Taurine,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Observation,,mg/dL,"Taurine [Mass/volume] in Serum or Plasma",mg/dL,1.0,false,Taurine:MCnc:Pt:Ser/Plas:Qn:
2980-1,Taurine,PrThr,Pt,Ser/Plas,Ord,,CHEM,2.73,ACTIVE,1,Observation,,,"Taurine [Presence] in Serum or Plasma",,1.0,false,Taurine:PrThr:Pt:Ser/Plas:Ord:
20657-3,Taurine,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Observation,,"mcmol/dL; mcmol/L; umol/L","Taurine [Moles/volume] in Serum or Plasma",umol/L,1.0m,false,Taurine:SCnc:Pt:Ser/Plas:Qn:
93328-3,Taurochenodeoxycholate,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.67,ACTIVE,1,Both,,nmol/mL,"Taurochenodeoxycholate [Moles/volume] in Serum or Plasma",nmol/mL,2.67,false,Taurochenodeoxycholate:SCnc:Pt:Ser/Plas:Qn:
93327-5,Taurocholate,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.67,ACTIVE,1,Both,,nmol/mL,"Taurocholate [Moles/volume] in Serum or Plasma",nmol/mL,2.67,false,Taurocholate:SCnc:Pt:Ser/Plas:Qn:
93326-7,Taurodeoxycholate,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.67,ACTIVE,1,Both,,nmol/mL,"Taurodeoxycholate [Moles/volume] in Serum or Plasma",nmol/mL,2.67,false,Taurodeoxycholate:SCnc:Pt:Ser/Plas:Qn:
93325-9,Taurohyodeoxycholate,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.67,ACTIVE,1,Both,,nmol/mL,"Taurohyodeoxycholate [Moles/volume] in Serum or Plasma",nmol/mL,2.67,false,Taurohyodeoxycholate:SCnc:Pt:Ser/Plas:Qn:
93324-2,Taurolithocholate,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.67,ACTIVE,1,Both,,nmol/mL,"Taurolithocholate [Moles/volume] in Serum or Plasma",nmol/mL,2.67,false,Taurolithocholate:SCnc:Pt:Ser/Plas:Qn:
93323-4,Tauroursodeoxycholate,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.67,ACTIVE,1,Both,,nmol/mL,"Tauroursodeoxycholate [Moles/volume] in Serum or Plasma",nmol/mL,2.67,false,Tauroursodeoxycholate:SCnc:Pt:Ser/Plas:Qn:
21564-0,Thiosulfate,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,ug/mL,"Thiosulfate [Mass/volume] in Serum or Plasma",ug/mL,1.0m,false,Thiosulfate:MCnc:Pt:Ser/Plas:Qn:
26897-9,Threonine,ACnc,Pt,Ser/Plas,Qn,,CHEM,2.69,DISCOURAGED,1,Observation,,,"Threonine [Units/volume] in Serum or Plasma",[arb'U]/mL,2.00,false,Threonine:ACnc:Pt:Ser/Plas:Qn:
3008-0,Threonine,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Observation,,mg/dL,"Threonine [Mass/volume] in Serum or Plasma",mg/dL,1.0,false,Threonine:MCnc:Pt:Ser/Plas:Qn:
3007-2,Threonine,PrThr,Pt,Ser/Plas,Ord,,CHEM,2.73,ACTIVE,1,Observation,,,"Threonine [Presence] in Serum or Plasma",,1.0,false,Threonine:PrThr:Pt:Ser/Plas:Ord:
20658-1,Threonine,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Observation,,"mcmol/dL; mcmol/L; umol/L","Threonine [Moles/volume] in Serum or Plasma",umol/L,1.0m,false,Threonine:SCnc:Pt:Ser/Plas:Qn:
48162-2,Thymidine,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,umol/L,"Thymidine [Moles/volume] in Serum or Plasma",umol/L,2.21,false,Thymidine:SCnc:Pt:Ser/Plas:Qn:
75121-4,Thymine,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,nmol/L,"Thymine [Moles/volume] in Serum or Plasma",nmol/L,2.48,false,Thymine:SCnc:Pt:Ser/Plas:Qn:
