LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,STATUS,CLASSTYPE,ORDER_OBS,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,VersionFirstReleased,LHCForms,FormalName
1380-5,"Calcium/Phosphate parathyroid-challenge test",MRto,Pt,Ser,Qn,,CHAL,2.73,ACTIVE,1,Observation,,,"Calcium/Phosphate parathyroid-challenge test [Mass Ratio] in Serum",,1.0,false,"Calcium/Phosphate parathyroid-challenge test:MRto:Pt:Ser:Qn:"
30073-1,"Voltage-gated calcium channel Ab",PrThr,Pt,Ser,Ord,,SERO,2.73,ACTIVE,1,Both,,,"Voltage-gated calcium channel Ab [Presence] in Serum",,2.04,false,"Voltage-gated calcium channel Ab:PrThr:Pt:Ser:Ord:"
40069-7,"Calcium^1.5H post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Calcium [Mass/volume] in Serum or Plasma --1.5 hours post XXX challenge",mg/dL,2.15,false,"Calcium^1.5H post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
40230-5,"Calcium^1.5H post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Calcium [Moles/volume] in Serum or Plasma --1.5 hours post XXX challenge",mmol/L,2.15,false,"Calcium^1.5H post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
17864-0,Calcium.ionized,MCnc,Pt,Ser/Plas,Qn,ISE,CHEM,2.73,ACTIVE,1,Both,,mg/dL,"Calcium.ionized [Mass/volume] in Serum or Plasma by Ion-selective membrane electrode (ISE)",mg/dL,1.0l,false,Calcium.ionized:MCnc:Pt:Ser/Plas:Qn:ISE
12180-6,Calcium.ionized,SCnc,Pt,Ser/Plas,Qn,ISE,CHEM,2.73,ACTIVE,1,Both,,mmol/L,"Calcium.ionized [Moles/volume] in Serum or Plasma by Ion-selective membrane electrode (ISE)",mmol/L,1.0j-a,false,Calcium.ionized:SCnc:Pt:Ser/Plas:Qn:ISE
19072-8,"Calcium.ionized^^adjusted to pH 7.4",SCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Observation,,mmol/L,"Calcium.ionized [Moles/volume] adjusted to pH 7.4 in Serum or Plasma",mmol/L,1.0l,false,"Calcium.ionized^^adjusted to pH 7.4:SCnc:Pt:Ser/Plas:Qn:"
47719-0,"Parathyrin^pre dose calcium",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,pg/mL;ng/L,"Parathyrin [Mass/volume] in Serum or Plasma --pre dose calcium",pg/mL,2.21,false,"Parathyrin^pre dose calcium:MCnc:Pt:Ser/Plas:Qn:"
31024-3,"Voltage-gated calcium channel Ab",SCnc,Pt,Ser,Qn,,SERO,2.73,ACTIVE,1,Both,,fmol/L,"Voltage-gated calcium channel Ab [Moles/volume] in Serum",fmol/L,2.04,false,"Voltage-gated calcium channel Ab:SCnc:Pt:Ser:Qn:"
12724-1,"Voltage-gated calcium channel Ab.IgG",ACnc,Pt,Ser,Qn,,SERO,2.69,ACTIVE,1,Both,,,"Voltage-gated calcium channel IgG Ab [Units/volume] in Serum",[arb'U]/mL,1.0j-a,false,"Voltage-gated calcium channel Ab.IgG:ACnc:Pt:Ser:Qn:"
41261-9,"Voltage-gated calcium channel Ab.IgG",PrThr,Pt,Ser,Ord,,SERO,2.56,ACTIVE,1,Both,,,"Voltage-gated calcium channel IgG Ab [Presence] in Serum",,2.15,false,"Voltage-gated calcium channel Ab.IgG:PrThr:Pt:Ser:Ord:"
41201-5,"Voltage-gated calcium channel Ab.IgG",SCnc,Pt,Ser,Qn,,SERO,2.40,ACTIVE,1,Both,,fmol/L,"Voltage-gated calcium channel IgG Ab [Moles/volume] in Serum",fmol/L,2.15,false,"Voltage-gated calcium channel Ab.IgG:SCnc:Pt:Ser:Qn:"
47718-2,"Parathyrin^4H post dose calcium",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,pg/mL;ng/L,"Parathyrin [Mass/volume] in Serum or Plasma --4 hours post dose calcium",pg/mL,2.21,false,"Parathyrin^4H post dose calcium:MCnc:Pt:Ser/Plas:Qn:"
70219-1,"Basic metabolic 2008 panel with ionized calcium",-,Pt,Ser/Plas,Qn,,PANEL.CHEM,2.73,ACTIVE,1,Order,,,"Basic metabolic 2008 panel with ionized calcium - Serum or Plasma",,2.40,true,"Basic metabolic 2008 panel with ionized calcium:-:Pt:Ser/Plas:Qn:"
105269-5,"Fractional excretion of calcium",Ratio,XXX,Urine+Ser/Plas,Qn,,CHEM,2.78,ACTIVE,1,Observation,,%,"Fractional excretion of calcium [Ratio] in Urine and Serum or Plasma collected for unspecified duration",%,2.78,false,"Fractional excretion of calcium:Ratio:XXX:Urine+Ser/Plas:Qn:"
24346-9,"Parathyrin.intact & Calcium panel",-,Pt,Ser/Plas,Qn,,PANEL.CHEM,2.73,ACTIVE,1,Order,,,"Parathyrin.intact and Calcium panel - Serum or Plasma",,1.0o,true,"Parathyrin.intact & Calcium panel:-:Pt:Ser/Plas:Qn:"
24347-7,"Parathyrin.mid molecule & Calcium panel",-,Pt,Ser/Plas,Qn,,PANEL.CHEM,2.42,ACTIVE,1,Order,,,"Parathyrin.mid molecule and Calcium panel - Serum or Plasma",,1.0o,true,"Parathyrin.mid molecule & Calcium panel:-:Pt:Ser/Plas:Qn:"
47275-3,"S100 calcium binding protein B",MCnc,Pt,Ser,Qn,,CHEM,2.73,ACTIVE,1,Both,,ug/L,"S100 calcium binding protein B [Mass/volume] in Serum",ug/L,2.19,false,"S100 calcium binding protein B:MCnc:Pt:Ser:Qn:"
16512-6,"Calcium.ionized^2nd specimen post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,mmol/L,"Calcium.ionized [Moles/volume] in Serum or Plasma --2nd specimen post XXX challenge",mmol/L,1.0l,false,"Calcium.ionized^2nd specimen post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
16513-4,"Calcium.ionized^3rd specimen post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,mmol/L,"Calcium.ionized [Moles/volume] in Serum or Plasma --3rd specimen post XXX challenge",mmol/L,1.0l,false,"Calcium.ionized^3rd specimen post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
16514-2,"Calcium.ionized^4th specimen post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,mmol/L,"Calcium.ionized [Moles/volume] in Serum or Plasma --4th specimen post XXX challenge",mmol/L,1.0l,false,"Calcium.ionized^4th specimen post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
16515-9,"Calcium.ionized^5th specimen post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,mmol/L,"Calcium.ionized [Moles/volume] in Serum or Plasma --5th specimen post XXX challenge",mmol/L,1.0l,false,"Calcium.ionized^5th specimen post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
16516-7,"Calcium.ionized^6th specimen post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,mmol/L,"Calcium.ionized [Moles/volume] in Serum or Plasma --6th specimen post XXX challenge",mmol/L,1.0l,false,"Calcium.ionized^6th specimen post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
33979-6,"Voltage-gated calcium channel N type binding Ab",SCnc,Pt,Ser,Qn,,SERO,2.73,ACTIVE,1,Both,,pmol/L,"Voltage-gated calcium channel N type binding Ab [Moles/volume] in Serum",pmol/L,2.09,false,"Voltage-gated calcium channel N type binding Ab:SCnc:Pt:Ser:Qn:"
57566-2,"Calcidiol^pre dose calcium",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,nmol/L,"25-hydroxyvitamin D3 [Moles/volume] in Serum or Plasma --pre dose calcium",nmol/L,2.29,false,"Calcidiol^pre dose calcium:SCnc:Pt:Ser/Plas:Qn:"
57467-3,"Calcitriol^pre dose calcium",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,pg/mL,"Calcitriol [Mass/volume] in Serum or Plasma --pre dose calcium",pg/mL,2.29,false,"Calcitriol^pre dose calcium:MCnc:Pt:Ser/Plas:Qn:"
57468-1,"Calcitriol^pre dose calcium",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,pmol/L,"Calcitriol [Moles/volume] in Serum or Plasma --pre dose calcium",pmol/L,2.29,false,"Calcitriol^pre dose calcium:SCnc:Pt:Ser/Plas:Qn:"
47717-4,"Parathyrin^2H post dose calcium",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,pg/mL;ng/L,"Parathyrin [Mass/volume] in Serum or Plasma --2 hours post dose calcium",pg/mL,2.21,false,"Parathyrin^2H post dose calcium:MCnc:Pt:Ser/Plas:Qn:"
83114-9,"S100 calcium binding protein B",MCnc,Pt,Ser,Qn,IA,CHEM,2.69,ACTIVE,1,Both,,ug/L,"S100 calcium binding protein B [Mass/volume] in Serum by Immunoassay",ug/L,2.69,false,"S100 calcium binding protein B:MCnc:Pt:Ser:Qn:IA"
33980-4,"Voltage-gated calcium channel PQ type binding Ab",SCnc,Pt,Ser,Qn,,SERO,2.73,ACTIVE,1,Both,,pmol/L,"Voltage-gated calcium channel P/Q type binding Ab [Moles/volume] in Serum",pmol/L,2.09,false,"Voltage-gated calcium channel PQ type binding Ab:SCnc:Pt:Ser:Qn:"
57333-7,"Calcium.ionized^^adjusted to pH 7.4",MCnc,Pt,Ser/Plas,Qn,ISE,CHEM,2.73,ACTIVE,1,Both,,mg/dL,"Calcium.ionized [Mass/volume] adjusted to pH 7.4 in Serum or Plasma by Ion-selective membrane electrode (ISE)",mg/dL,2.29,false,"Calcium.ionized^^adjusted to pH 7.4:MCnc:Pt:Ser/Plas:Qn:ISE"
16517-5,"Calcium.ionized^7th specimen post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,mmol/L,"Calcium.ionized [Moles/volume] in Serum or Plasma --7th specimen post XXX challenge",mmol/L,1.0l,false,"Calcium.ionized^7th specimen post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
1379-7,"Calcitonin^pre 2.4 mg/kg calcium short IV",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,pg/mL,"Calcitonin [Mass/volume] in Serum or Plasma --pre 2.4 mg/kg calcium short IV",pg/mL,1.0,false,"Calcitonin^pre 2.4 mg/kg calcium short IV:MCnc:Pt:Ser/Plas:Qn:"
57472-3,"Calcitriol^3H post dose calcium",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,pg/mL,"Calcitriol [Mass/volume] in Serum or Plasma --3 hours post dose calcium",pg/mL,2.29,false,"Calcitriol^3H post dose calcium:MCnc:Pt:Ser/Plas:Qn:"
57471-5,"Calcitriol^3H post dose calcium",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,pmol/L,"Calcitriol [Moles/volume] in Serum or Plasma --3 hours post dose calcium",pmol/L,2.29,false,"Calcitriol^3H post dose calcium:SCnc:Pt:Ser/Plas:Qn:"
94704-4,"Voltage-gated calcium channel N type binding Ab",SCnc,Pt,Ser,Qn,IA,SERO,2.68,ACTIVE,1,Both,,nmol/L,"Voltage-gated calcium channel N type binding Ab [Moles/volume] in Serum by Immunoassay",nmol/L,2.68,false,"Voltage-gated calcium channel N type binding Ab:SCnc:Pt:Ser:Qn:IA"
82736-0,"Calcium-calmodulin-dependent protein kinase II activity actual/Normal",RelCCnc,Pt,Ser,Qn,,CHEM,2.58,ACTIVE,1,Both,,%,"Calcium-calmodulin-dependent protein kinase II activity actual/normal in Serum",%,2.58,false,"Calcium-calmodulin-dependent protein kinase II activity actual/Normal:RelCCnc:Pt:Ser:Qn:"
101976-9,"Voltage-gated calcium channel PQ type binding Ab",MCnc,Pt,Ser,Qn,IA,SERO,2.75,ACTIVE,1,Both,,g/dL,"Voltage-gated calcium channel P/Q type binding Ab [Mass/volume] in Serum by Immunoassay",g/dL,2.75,false,"Voltage-gated calcium channel PQ type binding Ab:MCnc:Pt:Ser:Qn:IA"
94705-1,"Voltage-gated calcium channel PQ type binding Ab",SCnc,Pt,Ser,Qn,IA,SERO,2.68,ACTIVE,1,Both,,nmol/L,"Voltage-gated calcium channel P/Q type binding Ab [Moles/volume] in Serum by Immunoassay",nmol/L,2.68,false,"Voltage-gated calcium channel PQ type binding Ab:SCnc:Pt:Ser:Qn:IA"
57567-0,"Calcidiol^2H post dose calcium",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,nmol/L,"25-hydroxyvitamin D3 [Moles/volume] in Serum or Plasma --2 hours post dose calcium",nmol/L,2.29,false,"Calcidiol^2H post dose calcium:SCnc:Pt:Ser/Plas:Qn:"
57568-8,"Calcidiol^3H post dose calcium",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,nmol/L,"25-hydroxyvitamin D3 [Moles/volume] in Serum or Plasma --3 hours post dose calcium",nmol/L,2.29,false,"Calcidiol^3H post dose calcium:SCnc:Pt:Ser/Plas:Qn:"
1373-0,"Calcitonin^10M post 2.4 mg/kg calcium short IV",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,pg/mL,"Calcitonin [Mass/volume] in Serum or Plasma --10 minutes post 2.4 mg/kg calcium short IV",pg/mL,1.0,false,"Calcitonin^10M post 2.4 mg/kg calcium short IV:MCnc:Pt:Ser/Plas:Qn:"
1374-8,"Calcitonin^3H post 15 mg/kg calcium gluconate IV",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,pg/mL,"Calcitonin [Mass/volume] in Serum or Plasma --3 hours post 15 mg/kg calcium gluconate IV",pg/mL,1.0,false,"Calcitonin^3H post 15 mg/kg calcium gluconate IV:MCnc:Pt:Ser/Plas:Qn:"
1375-5,"Calcitonin^4H post 15 mg/kg calcium gluconate IV",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,pg/mL,"Calcitonin [Mass/volume] in Serum or Plasma --4 hours post 15 mg/kg calcium gluconate IV",pg/mL,1.0,false,"Calcitonin^4H post 15 mg/kg calcium gluconate IV:MCnc:Pt:Ser/Plas:Qn:"
1377-1,"Calcitonin^5M post 2.4 mg/kg calcium short IV",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,pg/mL,"Calcitonin [Mass/volume] in Serum or Plasma --5 minutes post 2.4 mg/kg calcium short IV",pg/mL,1.0,false,"Calcitonin^5M post 2.4 mg/kg calcium short IV:MCnc:Pt:Ser/Plas:Qn:"
50184-1,"Calcitonin^pre 2 mg/kg calcium & 0.5 ug/kg pentagastrin IV",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.38,ACTIVE,1,Observation,,pg/mL,"Calcitonin [Mass/volume] in Serum or Plasma --pre 2 mg/kg calcium and 0.5 ug/kg pentagastrin IV",pg/mL,2.22,false,"Calcitonin^pre 2 mg/kg calcium & 0.5 ug/kg pentagastrin IV:MCnc:Pt:Ser/Plas:Qn:"
57474-9,"Calcitriol^1H post dose calcium",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,pg/mL,"Calcitriol [Mass/volume] in Serum or Plasma --1 hour post dose calcium",pg/mL,2.29,false,"Calcitriol^1H post dose calcium:MCnc:Pt:Ser/Plas:Qn:"
57473-1,"Calcitriol^1H post dose calcium",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,pmol/L,"Calcitriol [Moles/volume] in Serum or Plasma --1 hour post dose calcium",pmol/L,2.29,false,"Calcitriol^1H post dose calcium:SCnc:Pt:Ser/Plas:Qn:"
57470-7,"Calcitriol^2H post dose calcium",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,pg/mL,"Calcitriol [Mass/volume] in Serum or Plasma --2 hours post dose calcium",pg/mL,2.29,false,"Calcitriol^2H post dose calcium:MCnc:Pt:Ser/Plas:Qn:"
57469-9,"Calcitriol^2H post dose calcium",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,pmol/L,"Calcitriol [Moles/volume] in Serum or Plasma --2 hours post dose calcium",pmol/L,2.29,false,"Calcitriol^2H post dose calcium:SCnc:Pt:Ser/Plas:Qn:"
57569-6,"Calcidiol^1H post dose calcium",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,nmol/L,"25-hydroxyvitamin D3 [Moles/volume] in Serum or Plasma --1 hour post dose calcium",nmol/L,2.29,false,"Calcidiol^1H post dose calcium:SCnc:Pt:Ser/Plas:Qn:"
50180-9,"Calcitonin^10M post 2 mg/kg calcium & 0.5 ug/kg pentagastrin IV",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.38,ACTIVE,1,Observation,,pg/mL,"Calcitonin [Mass/volume] in Serum or Plasma --10 minutes post 2 mg/kg calcium and 0.5 ug/kg pentagastrin IV",pg/mL,2.22,false,"Calcitonin^10M post 2 mg/kg calcium & 0.5 ug/kg pentagastrin IV:MCnc:Pt:Ser/Plas:Qn:"
50183-3,"Calcitonin^1M post 2 mg/kg calcium & 0.5 ug/kg pentagastrin IV",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.38,ACTIVE,1,Observation,,pg/mL,"Calcitonin [Mass/volume] in Serum or Plasma --1 minute post 2 mg/kg calcium and 0.5 ug/kg pentagastrin IV",pg/mL,2.22,false,"Calcitonin^1M post 2 mg/kg calcium & 0.5 ug/kg pentagastrin IV:MCnc:Pt:Ser/Plas:Qn:"
50182-5,"Calcitonin^2M post 2 mg/kg calcium & 0.5 ug/kg pentagastrin IV",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.38,ACTIVE,1,Observation,,pg/mL,"Calcitonin [Mass/volume] in Serum or Plasma --2 minutes post 2 mg/kg calcium and 0.5 ug/kg pentagastrin IV",pg/mL,2.22,false,"Calcitonin^2M post 2 mg/kg calcium & 0.5 ug/kg pentagastrin IV:MCnc:Pt:Ser/Plas:Qn:"
50181-7,"Calcitonin^5M post 2 mg/kg calcium & 0.5 ug/kg pentagastrin IV",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.38,ACTIVE,1,Observation,,pg/mL,"Calcitonin [Mass/volume] in Serum or Plasma --5 minutes post 2 mg/kg calcium and 0.5 ug/kg pentagastrin IV",pg/mL,2.22,false,"Calcitonin^5M post 2 mg/kg calcium & 0.5 ug/kg pentagastrin IV:MCnc:Pt:Ser/Plas:Qn:"
94348-0,"Voltage-gated calcium channel N type binding Ab.IgG+IgM",SCnc,Pt,Ser,Qn,IA,SERO,2.68,ACTIVE,1,Both,,nmol/L,"Voltage-gated calcium channel N type binding IgG+IgM Ab [Moles/volume] in Serum by Immunoassay",nmol/L,2.68,false,"Voltage-gated calcium channel N type binding Ab.IgG+IgM:SCnc:Pt:Ser:Qn:IA"
94349-8,"Voltage-gated calcium channel PQ type binding Ab.IgG+IgM",SCnc,Pt,Ser,Qn,IA,SERO,2.68,ACTIVE,1,Both,,nmol/L,"Voltage-gated calcium channel P/Q type binding IgG+IgM Ab [Moles/volume] in Serum by Immunoassay",nmol/L,2.68,false,"Voltage-gated calcium channel PQ type binding Ab.IgG+IgM:SCnc:Pt:Ser:Qn:IA"
