LOINC Code,Query,Name,Predicted Score,Actual Score
30371-9,glucose in blood,promyelocytes leukocyte cerebral spinal fluid manual count,0.0036212113801497095,0.073951215
52884-4,glucose in blood,cytoplasmic cd3 cell cell cerebral spinal fluid,0.0036212113801497095,0.057767384
74460-7,glucose in blood,blast leukocyte blood fetus,0.0036212113801497095,0.16936025
52994-1,glucose in blood,cytoplasmic cd79a cell cell cerebral spinal fluid,0.0036212113801497095,0.060397808
32536-5,glucose in blood,cd3 cd16 cd56 natural killer cell volume bone marrow,0.0036212113801497095,0.06695494
51342-4,glucose in blood,cd5 cd19 cell cell body fluid,0.0036212113801497095,0.06833149
61182-2,glucose in blood,leukocyte volume corrected nucleated erythrocyte blood fetus,0.0036212113801497095,0.17899461
51240-0,glucose in blood,cd13 cd33 cell cell body fluid,0.0036212113801497095,0.07876968
16268-5,glucose in blood,calcium phosphate crystal presence stone infrared spectroscopy,0.0036212113801497095,0.0546916
40366-7,glucose in blood,glucose mole time 24 hour body fluid,0.0036212113801497095,0.8073432
30457-6,glucose in blood,nonhematic cell leukocyte body fluid,0.0036212113801497095,0.08093589
13526-9,glucose in blood,nonhematic cell leukocyte body fluid manual count,0.0036212113801497095,0.08622872
13525-1,glucose in blood,nonhematic cell leukocyte cerebral spinal fluid manual count,0.0036212113801497095,0.07197785
40623-1,glucose in blood,cd3 cd4 t4 helper cell cell bronchial specimen,0.0036212113801497095,0.047136694
49501-0,glucose in blood,calcium oxalate monohydrate total stone infrared spectroscopy,0.0036212113801497095,0.073778406
51305-1,glucose in blood,cd4 cd7 cell cell body fluid,0.0036212113801497095,0.06547486
66764-2,glucose in blood,nucleated erythrocyte leukocyte ratio cord blood,0.0036212113801497095,0.18866786
74434-2,glucose in blood,bilirubin total total stone infrared spectroscopy,0.0036212113801497095,0.06444926
55437-8,glucose in blood,neoplastic cell leukocyte cerebral spinal fluid manual count,0.0036212113801497095,0.06415081
26518-1,glucose in blood,deprecated polymorphonuclear cell 100 leukocyte body fluid,0.0036212113801497095,0.08109026
51268-1,glucose in blood,cd23 cell cell bone marrow,0.0036212113801497095,0.059156362
51239-2,glucose in blood,cd13 cd33 cell cell cerebral spinal fluid,0.0036212113801497095,0.06469818
51339-0,glucose in blood,cd45 lymph cell cell cerebral spinal fluid,0.0036212113801497095,0.060344346
21755-4,glucose in blood,cacna1a gene cag repeat presence blood tissue molecular genetics method,0.0036212113801497095,0.1464238
14107-7,glucose in blood,segmented neutrophil leukocyte cerebral spinal fluid manual count,0.0036212113801497095,0.065364145
53415-6,glucose in blood,bilirubin total presence cerebral spinal fluid,0.0036212113801497095,0.051025763
57406-1,glucose in blood,cd8 cd57 cell cell body fluid,0.0036212113801497095,0.065544896
26447-3,glucose in blood,blast leukocyte cerebral spinal fluid,0.0036212113801497095,0.06836837
44894-4,glucose in blood,malignant cell cell cerebral spinal fluid manual count,0.0036212113801497095,0.06665953
51224-4,glucose in blood,cd105 cell cell bone marrow,0.0036212113801497095,0.06002138
42885-4,glucose in blood,cd52 cell cell body fluid,0.0036212113801497095,0.077825986
13520-2,glucose in blood,deprecated basophil 100 leukocyte body fluid manual count,0.0036212113801497095,0.08205605
59816-9,glucose in blood,neutrophil immature leukocyte body fluid,0.0036212113801497095,0.075619444
51580-9,glucose in blood,macrophage leukocyte bone marrow manual count,0.0036212113801497095,0.061401516
57408-7,glucose in blood,cd8 cd45ro cell cell body fluid,0.0036212113801497095,0.0678076
66132-2,glucose in blood,mononuclear mesothelial cell leukocyte body fluid manual count,0.0036212113801497095,0.08166415
16264-4,glucose in blood,calcium oxalate monohydrate crystal presence stone infrared spectroscopy,0.0036212113801497095,0.059975173
57398-0,glucose in blood,cd22 cd19 cell cell body fluid,0.0036212113801497095,0.070368335
71658-9,glucose in blood,neutrophil leukocyte pure number fraction cerebral spinal fluid manual count,0.0036212113801497095,0.07204995
51324-2,glucose in blood,cd42 cell cell body fluid,0.0036212113801497095,0.07017004
100855-6,glucose in blood,cd3 cell cell blood mononuclear cell,0.0036212113801497095,0.16050614
57405-3,glucose in blood,cd8 cd56 cell cell body fluid,0.0036212113801497095,0.067731
51309-3,glucose in blood,cd4 cd7 cd26 cell cell bone marrow,0.0036212113801497095,0.053526063
17824-4,glucose in blood,cd3 cd8 t8 suppressor cell cell body fluid,0.0036212113801497095,0.07111483
63450-1,glucose in blood,cd3 cd4 t4 helper cell volume cerebral spinal fluid,0.0036212113801497095,0.062641375
51322-6,glucose in blood,cd42 cell cell cerebral spinal fluid,0.0036212113801497095,0.058130756
42886-2,glucose in blood,cd52 cell cell bone marrow,0.0036212113801497095,0.060442977
42864-9,glucose in blood,cd103 cell cell body fluid,0.0036212113801497095,0.07355787
30230-7,glucose in blood,segmented neutrophil leukocyte body fluid manual count,0.0036212113801497095,0.07314857
56896-4,glucose in blood,cd33 cd34 cell cell bone marrow,0.0036212113801497095,0.052049506
17822-8,glucose in blood,cd3 cd4 t4 helper cell cell body fluid,0.0036212113801497095,0.07255119
60345-6,glucose in blood,viable cd34 cell cell body fluid,0.0036212113801497095,0.06685196
46088-1,glucose in blood,leukocyte volume cerebral spinal fluid 2nd tube,0.0036212113801497095,0.09029136
52993-3,glucose in blood,cytoplasmic cd79a cell cell bone marrow,0.0036212113801497095,0.055569123
69004-0,glucose in blood,immature granulocyte leukocyte body fluid,0.0036212113801497095,0.08498603
51284-8,glucose in blood,cd3 cd57 cell cell bone marrow,0.0036212113801497095,0.05488534
17803-8,glucose in blood,plasma cell leukocyte body fluid,0.0036212113801497095,0.098489776
51228-5,glucose in blood,cd11b cell cell cerebral spinal fluid,0.0036212113801497095,0.068639055
42867-2,glucose in blood,cd117 cell cell body fluid,0.0036212113801497095,0.07237638
42194-1,glucose in blood,deprecated cd4 cell 100 cell cerebral spinal fluid,0.0036212113801497095,0.05767186
30401-4,glucose in blood,leukocyte volume bronchial specimen,0.0036212113801497095,0.06787909
93358-0,glucose in blood,polyclonal plasma cell cell counted bone marrow flow cytometry fc,0.0036212113801497095,0.08385171
51315-0,glucose in blood,cd4 cd7 cd49d cell cell body fluid,0.0036212113801497095,0.067627676
43968-7,glucose in blood,cd3 hla dr cell cell cerebral spinal fluid,0.0036212113801497095,0.068314426
51270-7,glucose in blood,cd25 cell cell cerebral spinal fluid,0.0036212113801497095,0.06904083
32533-2,glucose in blood,cd3 cd4 t4 helper cell cell bone marrow,0.0036212113801497095,0.048777085
11123-7,glucose in blood,deprecated promyelocytes 100 cell bone marrow microscopy,0.0036212113801497095,0.07957606
26513-2,glucose in blood,neutrophil leukocyte body fluid,0.0036212113801497095,0.08893304
51289-7,glucose in blood,cd30 cell cell bone marrow,0.0036212113801497095,0.059710365
35640-2,glucose in blood,cd5 cell cell bone marrow,0.0036212113801497095,0.05692419
12244-0,glucose in blood,granulocyte leukocyte cerebral spinal fluid manual count,0.0036212113801497095,0.078427166
62440-3,glucose in blood,nucleated erythrocyte leukocyte ratio body fluid automated count,0.0036212113801497095,0.089055985
74457-3,glucose in blood,neutrophil leukocyte cord blood,0.0036212113801497095,0.17431726
71648-0,glucose in blood,monocyte leukocyte pure number fraction body fluid manual count,0.0036212113801497095,0.08595313
32752-8,glucose in blood,cd3 cell cell bronchial specimen,0.0036212113801497095,0.049339306
32805-4,glucose in blood,variant lymphocyte leukocyte bronchial specimen manual count,0.0036212113801497095,0.051300246
52880-2,glucose in blood,cytoplasmic cd22 cell cell cerebral spinal fluid,0.0036212113801497095,0.05811425
12229-1,glucose in blood,macrophage leukocyte cerebral spinal fluid manual count,0.0036212113801497095,0.06810411
51279-8,glucose in blood,cd3 cd56 cell cell cerebral spinal fluid,0.0036212113801497095,0.063524425
71661-3,glucose in blood,eosinophil leukocyte pure number fraction cerebral spinal fluid manual count,0.0036212113801497095,0.06290466
12179-8,glucose in blood,basophil leukocyte body fluid manual count,0.0036212113801497095,0.0866133
51341-6,glucose in blood,cd5 cd19 cell cell cerebral spinal fluid,0.0036212113801497095,0.05728708
51364-8,glucose in blood,cd64 cell cell cerebral spinal fluid,0.0036212113801497095,0.06137976
12238-2,glucose in blood,neutrophil leukocyte body fluid manual count,0.0036212113801497095,0.08030253
51258-2,glucose in blood,cd16 cd57 cell cell bone marrow,0.0036212113801497095,0.055970415
26506-6,glucose in blood,segmented neutrophil leukocyte cerebral spinal fluid,0.0036212113801497095,0.07188046
42204-8,glucose in blood,hairy cell leukocyte bone marrow,0.0036212113801497095,0.061406214
13524-4,glucose in blood,leukocyte leukocyte body fluid manual count,0.0036212113801497095,0.08598152
51336-6,glucose in blood,cd19 cd43 cell cell body fluid,0.0036212113801497095,0.073086195
51346-5,glucose in blood,cd56 cd57 cell cell cerebral spinal fluid,0.0036212113801497095,0.056876462
13351-2,glucose in blood,leukocyte volume cerebral spinal fluid manual count,0.0036212113801497095,0.083899155
51277-2,glucose in blood,cd3 cd16 cell cell body fluid,0.0036212113801497095,0.07528349
16263-6,glucose in blood,calcium oxalate dihydrate crystal presence stone infrared spectroscopy,0.0036212113801497095,0.06109257
51294-7,glucose in blood,cd33 cell cell body fluid,0.0036212113801497095,0.07786412
32156-2,glucose in blood,calcium carbonate total stone,0.0036212113801497095,0.0537274
32497-0,glucose in blood,cd57 cell cell bone marrow,0.0036212113801497095,0.05108309
51376-2,glucose in blood,cd9 cell cell bone marrow,0.0036212113801497095,0.059628654
13354-6,glucose in blood,band form neutrophil leukocyte body fluid manual count,0.0036212113801497095,0.08302019
74455-7,glucose in blood,blast leukocyte cord blood,0.0036212113801497095,0.16883864
48034-3,glucose in blood,leukocyte volume corrected nucleated erythrocyte cerebral spinal fluid,0.0036212113801497095,0.07969389
63550-8,glucose in blood,calcium magnesium phosphate total stone,0.0036212113801497095,0.058839474
51402-6,glucose in blood,cd81 cell cell cerebral spinal fluid,0.0036212113801497095,0.058876354
51220-2,glucose in blood,cd103 cell cell cerebral spinal fluid,0.0036212113801497095,0.066853136
74462-3,glucose in blood,basophil leukocyte blood fetus,0.0036212113801497095,0.17620015
51360-6,glucose in blood,cd61 cell cell cerebral spinal fluid,0.0036212113801497095,0.06156224
46090-7,glucose in blood,leukocyte volume cerebral spinal fluid 4th tube,0.0036212113801497095,0.08923529
30437-8,glucose in blood,monocyte macrophage leukocyte body fluid,0.0036212113801497095,0.074973784
99928-4,glucose in blood,leukocyte presence body fluid automated,0.0036212113801497095,0.06818416
74456-5,glucose in blood,plasma cell leukocyte cord blood,0.0036212113801497095,0.18487936
17823-6,glucose in blood,cd45 lymph cell cell body fluid,0.0036212113801497095,0.07524564
56894-9,glucose in blood,cd13 hla dr cell cell cerebral spinal fluid,0.0036212113801497095,0.067071185
26487-9,glucose in blood,monocyte leukocyte body fluid,0.0036212113801497095,0.08841061
70035-1,glucose in blood,siderophages leukocyte cerebral spinal fluid manual count,0.0036212113801497095,0.05855408
71644-9,glucose in blood,blast leukocyte pure number fraction body fluid manual count,0.0036212113801497095,0.07667012
20494-1,glucose in blood,deprecated lymphocyte 100 leukocyte body fluid manual count,0.0036212113801497095,0.08221215
21642-4,glucose in blood,cacna1s gene p arg1239gly presence blood tissue molecular genetics method,0.0036212113801497095,0.15553235
57428-5,glucose in blood,fmc7 cell cell body fluid,0.0036212113801497095,0.0724069
13522-8,glucose in blood,blast leukocyte body fluid manual count,0.0036212113801497095,0.075539805
44070-1,glucose in blood,cd20 cd52 cell cell bone marrow,0.0036212113801497095,0.060693353
12209-3,glucose in blood,eosinophil leukocyte body fluid manual count,0.0036212113801497095,0.07238238
51236-8,glucose in blood,cd13 cell cell cerebral spinal fluid,0.0036212113801497095,0.06798594
57432-7,glucose in blood,cd19 kappa cell cell body fluid,0.0036212113801497095,0.06249115
30396-6,glucose in blood,granulocyte leukocyte bronchial specimen,0.0036212113801497095,0.0664131
17827-7,glucose in blood,cd2 cell cell body fluid,0.0036212113801497095,0.078982346
44900-9,glucose in blood,malignant cell cell bone marrow manual count,0.0036212113801497095,0.06302582
17800-4,glucose in blood,myelocyte leukocyte body fluid,0.0036212113801497095,0.09625401
51288-9,glucose in blood,cd30 cell cell cerebral spinal fluid,0.0036212113801497095,0.063899264
51326-7,glucose in blood,cd42b cell cell cerebral spinal fluid,0.0036212113801497095,0.05933138
51215-2,glucose in blood,cd10 cell cell cerebral spinal fluid,0.0036212113801497095,0.0675957
30453-5,glucose in blood,segmented neutrophil leukocyte body fluid,0.0036212113801497095,0.07503187
57421-0,glucose in blood,cd34 cell cell body fluid,0.0036212113801497095,0.0722544
71641-5,glucose in blood,macrophage leukocyte pure number fraction body fluid manual count,0.0036212113801497095,0.07926933
61179-8,glucose in blood,leukocyte morphology finding identifier blood fetus,0.0036212113801497095,0.16649851
54439-5,glucose in blood,calcium bilirubinate total stone,0.0036212113801497095,0.058689453
54413-0,glucose in blood,transfuse leukocyte poor plateletpheresis unit,0.0036212113801497095,0.17121157
51267-3,glucose in blood,cd23 cell cell cerebral spinal fluid,0.0036212113801497095,0.06503275
74400-3,glucose in blood,monocyte leukocyte cord blood,0.0036212113801497095,0.17844903
62441-1,glucose in blood,nucleated erythrocyte leukocyte ratio cerebral spinal fluid automated count,0.0036212113801497095,0.07798105
77657-5,glucose in blood,diploid cell g1 phase cell cell xxx flow cytometry fc,0.0036212113801497095,0.07587141
74396-3,glucose in blood,large unstained cell leukocyte cord blood automated count,0.0036212113801497095,0.1691154
104479-1,glucose in blood,cell recipient derived cell blood tissue molecular genetics method post stem cell transplant,0.0036212113801497095,0.15019421
57417-8,glucose in blood,cd18 cell cell body fluid,0.0036212113801497095,0.07296657
42889-6,glucose in blood,cd79b cell cell bone marrow,0.0036212113801497095,0.059098963
13516-0,glucose in blood,neutrophil leukocyte cerebral spinal fluid manual count,0.0036212113801497095,0.07274942
57425-1,glucose in blood,cd7 cell cell body fluid,0.0036212113801497095,0.06916356
33963-0,glucose in blood,granulocyte leukocyte cerebral spinal fluid,0.0036212113801497095,0.07418702
71645-6,glucose in blood,band form neutrophil leukocyte pure number fraction body fluid manual count,0.0036212113801497095,0.08301694
71643-1,glucose in blood,metamyelocytes leukocyte pure number fraction body fluid manual count,0.0036212113801497095,0.08719485
104878-4,white blood cells count,hematocrit volume fraction blood 2 hour post dose glucose,0.27043368571726323,0.24212396
71667-0,white blood cells count,myelocyte leukocyte pure number fraction blood manual count,0.27043368571726323,0.30440736
71665-4,white blood cells count,variant lymphocyte leukocyte pure number fraction blood manual count,0.27043368571726323,0.29662418
769-0,white blood cells count,segmented neutrophil leukocyte blood manual count,0.17330599574265643,0.29526642
26471-3,white blood cells count,leukocyte leukocyte blood,0.17330599574265643,0.2767057
26508-2,white blood cells count,band form neutrophil leukocyte blood,0.17330599574265643,0.26949164
49550-7,white blood cells count,cd59 deficient leukocyte cell blood,0.17330599574265643,0.25641012
28541-1,white blood cells count,metamyelocytes leukocyte blood,0.17330599574265643,0.27083802
15197-7,white blood cells count,lymphocyte clefted leukocyte blood manual count,0.17330599574265643,0.28987765
62858-6,white blood cells count,micromegakaryocytes leukocyte blood manual count,0.17330599574265643,0.29391176
51713-6,white blood cells count,deprecated metamyelocytes 100 leukocyte blood automated count,0.17330599574265643,0.2936841
33193-4,white blood cells count,viable cell cell blood,0.17330599574265643,0.25273192
11275-5,white blood cells count,large granular lymphocyte leukocyte blood manual count,0.17330599574265643,0.29925343
30465-9,white blood cells count,prolymphocytes leukocyte blood,0.17330599574265643,0.26544207
74820-2,white blood cells count,plasma cell centrocytes leukocyte blood manual count,0.17330599574265643,0.29531372
26478-8,white blood cells count,lymphocyte leukocyte blood,0.17330599574265643,0.2707921
70028-6,white blood cells count,megakaryocytic nucleus leukocyte blood manual count,0.17330599574265643,0.2943933
58350-0,white blood cells count,plasma cell immature cell blood,0.17330599574265643,0.2525294
4662-3,white blood cells count,lymphocyte monocyte leukocyte blood,0.17330599574265643,0.27196985
79426-3,white blood cells count,plasma cell leukocyte blood manual count,0.17330599574265643,0.30231932
30441-0,white blood cells count,monocyte abnormal leukocyte blood,0.17330599574265643,0.2673065
30423-8,white blood cells count,lymphoma cell leukocyte blood,0.17330599574265643,0.26415476
29261-5,white blood cells count,abnormal lymphocyte leukocyte blood manual count,0.17330599574265643,0.28741285
730-2,white blood cells count,leukocyte leukocyte blood manual count,0.17330599574265643,0.3027048
26463-0,white blood cells count,large unstained cell leukocyte blood,0.17330599574265643,0.27558795
30450-1,white blood cells count,neutrophil hypersegmented leukocyte blood,0.17330599574265643,0.2609905
33835-0,white blood cells count,lymphocyte plasmacytoid leukocyte blood manual count,0.17330599574265643,0.29148012
34925-8,white blood cells count,immature monocyte leukocyte blood,0.17330599574265643,0.26225045
19252-6,white blood cells count,megakaryocyte leukocyte blood,0.17330599574265643,0.27606103
33831-9,white blood cells count,lymphoblast leukocyte blood manual count,0.17330599574265643,0.2919902
26524-9,white blood cells count,promyelocytes leukocyte blood,0.17330599574265643,0.27454558
33990-3,white blood cells count,normoblasts leukocyte blood,0.17330599574265643,0.32273784
68378-9,white blood cells count,leukocyte disintegrated leukocyte blood,0.17330599574265643,0.26658288
23761-0,white blood cells count,neutrophil leukocyte blood manual count,0.17330599574265643,0.29139164
31160-5,white blood cells count,granulocyte leukocyte blood manual count,0.17330599574265643,0.2983587
26505-8,white blood cells count,segmented neutrophil leukocyte blood,0.17330599574265643,0.27000993
8103-4,white blood cells count,cd45 cd14 cell cell blood,0.15093608767324104,0.2428123
2341-6,white blood cells count,glucose mass volume blood test strip manual,0.15093608767324104,0.25955898
17105-8,white blood cells count,cd107b cell cell blood,0.15093608767324104,0.26037732
42628-8,white blood cells count,cd9 cd41 cell cell blood,0.15093608767324104,0.2520215
34932-4,white blood cells count,cd3 cd4 cd45ro cd45ra cell cell blood,0.15093608767324104,0.24093722
12476-8,white blood cells count,bilirubin total mass volume amniotic fluid spectrophotometry direct,0.15093608767324104,0.0788565
89344-6,white blood cells count,cd38 igm cell cell cd19 blood,0.15093608767324104,0.23396008
41604-0,white blood cells count,fasting glucose mass volume capillary blood glucometer,0.15093608767324104,0.08698896
32350-1,white blood cells count,basophil eosinophil monocyte leukocyte blood,0.15093608767324104,0.27053845
17194-2,white blood cells count,cd74 cell cell blood,0.15093608767324104,0.24997966
17112-4,white blood cells count,cd120a cell cell blood,0.15093608767324104,0.2548089
17207-2,white blood cells count,cd91 cell cell blood,0.15093608767324104,0.24867494
17165-2,white blood cells count,cd49c cell cell blood,0.15093608767324104,0.2609617
17167-8,white blood cells count,cd49e cell cell blood,0.15093608767324104,0.25998816
51306-9,white blood cells count,cd4 cd7 cell cell blood,0.15093608767324104,0.24161416
15194-4,white blood cells count,cd3 cd16 cell cell blood,0.15093608767324104,0.24721773
89333-9,white blood cells count,cd28 hla dr cell cd3 cd4 t4 helper cell blood,0.15093608767324104,0.24376035
14112-7,white blood cells count,cd25 cd19 cell cell blood,0.15093608767324104,0.24791719
17190-0,white blood cells count,cd69 cell cell blood,0.15093608767324104,0.25220954
17136-3,white blood cells count,cd3 dr cell cell blood,0.15093608767324104,0.25612935
8101-8,white blood cells count,cd3 cd8 t8 suppressor cell cell blood,0.15093608767324104,0.23294654
41644-6,white blood cells count,calcium ionized mole volume capillary blood,0.15093608767324104,0.058715355
72516-8,white blood cells count,glucose mole volume blood automated test strip,0.15093608767324104,0.26088157
31121-7,white blood cells count,deprecated cd235a cell 100 cell blood,0.15093608767324104,0.23990843
89327-1,white blood cells count,cd3 cd8 cd27 cd45ro cd62l cell volume blood,0.15093608767324104,0.28341514
56892-3,white blood cells count,cd13 hla dr cell cell blood,0.15093608767324104,0.24190432
36909-0,white blood cells count,g0 g1 phase cell cell blood,0.15093608767324104,0.2383318
17110-8,white blood cells count,cd11b cell cell blood,0.15093608767324104,0.2502776
32155-4,white blood cells count,basophil eosinophil monocyte leukocyte blood automated count,0.15093608767324104,0.29259923
17107-4,white blood cells count,cd117 cell cell blood,0.15093608767324104,0.25294915
8126-5,white blood cells count,cd38 cell cell blood,0.15093608767324104,0.24048246
50974-5,white blood cells count,cd38 cd138 cell cell blood,0.15093608767324104,0.23657626
8114-1,white blood cells count,cd16 cd57 cell cell blood,0.15093608767324104,0.24739213
17111-6,white blood cells count,cd12 cell cell blood,0.15093608767324104,0.25224498
42593-4,white blood cells count,calcium mole volume capillary blood,0.15093608767324104,0.05629704
80703-2,white blood cells count,cd27 cd45ra cell cd3 cd8 t8 suppressor cell cell blood,0.15093608767324104,0.2336782
17156-1,white blood cells count,cd44r cell cell blood,0.15093608767324104,0.25462592
85789-6,white blood cells count,cd3 cd8 cd45ro cell cell cd3 blood,0.15093608767324104,0.2322484
8117-4,white blood cells count,cd19 cell cell blood,0.15093608767324104,0.24272183
73898-9,white blood cells count,cd8 cd57 cell lymphocyte blood flow cytometry fc,0.15093608767324104,0.25107425
8118-2,white blood cells count,cd2 cell cell blood,0.15093608767324104,0.24529368
14109-3,white blood cells count,cd16c cd56 cell cell blood,0.15093608767324104,0.2503112
42738-5,white blood cells count,cd7 cd8 cell cell blood,0.15093608767324104,0.2423391
89351-1,white blood cells count,cd19 cd27 igd igm cell volume blood,0.15093608767324104,0.27494457
17172-8,white blood cells count,cd52 cell cell blood,0.15093608767324104,0.25527593
33663-6,white blood cells count,cd59 deficient cell cell blood,0.15093608767324104,0.24841289
27877-0,white blood cells count,cd33 cd11b cell cell blood,0.15093608767324104,0.23799923
53553-4,white blood cells count,glucose mean value mole volume blood estimated glycated hemoglobin,0.15093608767324104,0.2684863
17157-9,white blood cells count,cd45ra cell cell blood,0.15093608767324104,0.2471722
27878-8,white blood cells count,cd14 hla dr cell cell blood,0.15093608767324104,0.25386867
17115-7,white blood cells count,cd126 cell cell blood,0.15093608767324104,0.25272143
47399-1,white blood cells count,zap70 cd19 cell cell blood,0.15093608767324104,0.24242696
17212-2,white blood cells count,cd97 cell cell blood,0.15093608767324104,0.25300848
34933-2,white blood cells count,cd3 cd8 cd45ro cd45ra cell cell blood,0.15093608767324104,0.23711182
80711-5,white blood cells count,cd38 hla dr cell cd3 cd4 t4 helper cell blood,0.15093608767324104,0.24574476
13334-8,white blood cells count,cd8 cd25 cell cell blood,0.15093608767324104,0.24407592
14018-6,white blood cells count,cd23 cell cell blood,0.15093608767324104,0.23585546
85791-2,white blood cells count,cd3 cd4 cd45ro cell cell cd3 blood,0.15093608767324104,0.23659518
26446-5,white blood cells count,blast leukocyte blood,0.15093608767324104,0.27070042
51316-8,white blood cells count,cd4 cd7 cd49d cell cell blood,0.15093608767324104,0.24887428
17182-7,white blood cells count,cd63 cell cell blood,0.15093608767324104,0.2502732
90422-7,white blood cells count,taci cell cell cd19 blood,0.15093608767324104,0.24157465
13331-4,white blood cells count,cd2 cd26 cell cell blood,0.15093608767324104,0.24291189
38232-5,white blood cells count,cd13 cd16 cell cell blood,0.15093608767324104,0.23315604
51311-9,white blood cells count,cd4 cd7 cd26 cell cell blood,0.15093608767324104,0.24315779
89317-2,white blood cells count,cd4 cd25 cd127 cell volume blood,0.15093608767324104,0.28661054
8112-5,white blood cells count,cd3 cd16 cd56 natural killer cell cell blood,0.15093608767324104,0.2446052
5914-7,white blood cells count,glucose presence blood test strip,0.15093608767324104,0.23681283
38240-8,white blood cells count,cd4 cd95 cell cell blood,0.15093608767324104,0.24244596
31119-1,white blood cells count,cd227 cell cell blood,0.15093608767324104,0.24468759
17164-5,white blood cells count,cd49b cell cell blood,0.15093608767324104,0.26231813
89336-2,white blood cells count,cd45ro cell cd3 cd8 t8 suppressor cell cell blood,0.15093608767324104,0.22773026
100746-7,white blood cells count,glucose mole volume mixed venous blood,0.15093608767324104,0.0800603
15196-9,white blood cells count,cd3 cd19 cell cell blood,0.15093608767324104,0.24565814
13345-4,white blood cells count,cd8 cd11b cell cell blood,0.15093608767324104,0.24489819
17203-1,white blood cells count,cd86 cell cell blood,0.15093608767324104,0.25258067
89340-4,white blood cells count,cd27 cd62l cell cd3 cd4 t4 helper cell blood,0.15093608767324104,0.23736717
89326-3,white blood cells count,cd3 cd4 cd28 hla dr cell volume blood,0.15093608767324104,0.29510313
52996-6,white blood cells count,terminal deoxyribonucleotidyl transferase cell cell blood flow cytometry fc,0.15093608767324104,0.2472006
89356-0,white blood cells count,cd21 cell cell cd19 blood,0.15093608767324104,0.23642915
21114-4,white blood cells count,deprecated blast 100 leukocyte blood automated count,0.15093608767324104,0.2968506
58920-0,white blood cells count,cd4 cd45ro cell cd3 cd4 t4 helper cell ratio blood,0.15093608767324104,0.25203577
80706-5,white blood cells count,cd27 igd cell cell cd19 cd20 blood,0.15093608767324104,0.2390318
17101-7,white blood cells count,cd104 cell cell blood,0.15093608767324104,0.25847384
27353-2,white blood cells count,glucose mean value mass volume blood estimated glycated hemoglobin,0.15093608767324104,0.27533254
8111-7,white blood cells count,cd14 cell cell blood,0.15093608767324104,0.24935935
45193-0,white blood cells count,cd20 cd52 cell cell blood,0.15093608767324104,0.24972162
89353-7,white blood cells count,cd19 cd27 cell volume blood,0.15093608767324104,0.2783483
14968-2,white blood cells count,cd5 abnormal blood cell abnormal blood cell total blood,0.15093608767324104,0.25710094
97770-2,white blood cells count,bilirubin total mole volume capillary blood,0.15093608767324104,0.067655995
17106-6,white blood cells count,cd115 cell cell blood,0.15093608767324104,0.24943988
8120-8,white blood cells count,cd21 cell cell blood,0.15093608767324104,0.24655798
27182-5,white blood cells count,calcium presence blood,0.15093608767324104,0.21126455
31126-6,white blood cells count,cd20 cd25 cell cell blood,0.15093608767324104,0.24816121
14962-5,white blood cells count,cd13 abnormal blood cell abnormal blood cell total blood,0.15093608767324104,0.2535104
71675-3,white blood cells count,basophil leukocyte pure number fraction blood manual count,0.15093608767324104,0.30245912
27876-2,white blood cells count,cd14 cd11b cell cell blood,0.15093608767324104,0.2494059
82744-4,white blood cells count,cd8 cd45ra cell cd8 cell blood,0.15093608767324104,0.23396546
30393-3,white blood cells count,deprecated nucleated erythrocyte 100 leukocyte ratio blood,0.15093608767324104,0.27783078
38643-3,white blood cells count,calcium cyanamide mass volume air,0.15093608767324104,0.01885135
26759-1,white blood cells count,cd4 cd45ra cell volume blood,0.15093608767324104,0.26234916
2339-0,white blood cells count,glucose mass volume blood,0.15093608767324104,0.26243356
42817-7,white blood cells count,cd38 kappa cell cell blood,0.15093608767324104,0.23934296
17121-5,white blood cells count,cd18 cell cell blood,0.15093608767324104,0.2493586
27879-6,white blood cells count,cd33 hla dr cell cell blood,0.15093608767324104,0.24216394
1556-0,white blood cells count,fasting glucose mass volume capillary blood,0.15093608767324104,0.07065006
59143-8,white blood cells count,cd19 cd38 cell cell blood,0.15093608767324104,0.2392732
8107-5,white blood cells count,cd10 cell cell blood,0.15093608767324104,0.2507778
38234-1,white blood cells count,cd3 cd62l cell cell blood,0.15093608767324104,0.23994656
13492-4,white blood cells count,deprecated cd4 hla dr cell 100 cell blood,0.15093608767324104,0.24990292
18309-5,white blood cells count,nucleated erythrocyte leukocyte ratio blood manual count,0.15093608767324104,0.3084802
17201-5,white blood cells count,cd83 cell cell blood,0.15093608767324104,0.24086986
38231-7,white blood cells count,cd11b hla dr cell cell blood,0.15093608767324104,0.24607381
17122-3,white blood cells count,cd19 kappa cell cell blood,0.15093608767324104,0.24873117
17206-4,white blood cells count,cd9 cell cell blood,0.15093608767324104,0.2512651
71669-6,white blood cells count,blast leukocyte pure number fraction blood manual count,0.15093608767324104,0.30024096
53139-2,white blood cells count,calcium ionized mole volume adjusted ph 7 4 capillary blood,0.15093608767324104,0.04649539
89362-8,white blood cells count,cd45ro cell cd4 cell blood,0.15093608767324104,0.23412901
80701-6,white blood cells count,cd27 cell cd3 cd8 t8 suppressor cell cell blood,0.15093608767324104,0.23447035
1816-8,white blood cells count,acid alpha glucosidase enzymatic activity volume leukocyte,0.0018522187112867336,0.11549581
